FeatureID	FullPath	CompactPath	KO1	KO2	KO3	KO4	KO5	KO6	OE1	OE2	OE3	OE4	OE5	OE6	WT1	WT2	WT3	WT4	WT5	WT6
77e5ce2cfb4e91a0056d507afdbbf68d	Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Phenylobacterium;Unassigned	Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Phenylobacterium	24	21	0	0	22	15	15	12	0	21	28	22	29	31	31	11	20	13
7839f83eeb059435a46dbce9f08447a9	Bacteria;Actinomycetota;Actinobacteria;Mycobacteriales;Mycobacteriaceae;Mycobacterium;Unassigned	Bacteria;Actinomycetota;Actinobacteria;Mycobacteriales;Mycobacteriaceae;Mycobacterium	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7847ef906660a23f0ac875f847d5ba84	Bacteria;Verrucomicrobiota;Verrucomicrobiia;Opitutales;Opitutaceae;Oleiharenicola;Unassigned	Bacteria;Verrucomicrobiota;Verrucomicrobiia;Opitutales;Opitutaceae;Oleiharenicola	0	0	0	0	0	0	0	13	0	0	0	9	0	0	12	6	0	0
7882b7869e28aeac9a998c6ec084d5eb	Bacteria;Bacillota;Bacilli;Haloplasmatales;Haloplasmataceae;Haloplasma;Unassigned	Bacteria;Bacillota;Bacilli;Haloplasmatales;Haloplasmataceae;Haloplasma	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
788592cfb01a14a55e64c3585e4f689c	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Devosiaceae;Devosia;Unassigned	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Devosiaceae;Devosia	13	14	12	6	28	12	10	12	0	0	0	0	0	0	25	6	8	7
788f48de81acbeb400ee60e5f0e92846	Bacteria;Actinomycetota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Nocardioides;Unassigned	Bacteria;Actinomycetota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Nocardioides	0	0	12	8	0	0	0	0	0	0	0	0	0	0	0	0	6	0
789b6fdb1ab2a38ac44e41fa70469e38	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Unassigned;Unassigned	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae	62	70	199	116	190	139	55	104	50	61	91	38	92	136	68	102	183	93
78c4de5ca9275bd4a338f12a0908d308	Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Microscillaceae;Chryseotalea;Unassigned	Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Microscillaceae;Chryseotalea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0
79d0dd0d6f10c3e18fe8ecae8354c442	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Crocinitomicaceae;Crocinitomix;Unassigned	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Crocinitomicaceae;Crocinitomix	12	8	10	5	0	3	18	17	37	13	12	20	24	47	33	40	30	28
7a767325adb6225e0256519641e8d521	Bacteria;Myxococcota;Polyangiia;Polyangiales;BIrii41;Incertae_Sedis;Unassigned	Bacteria;Myxococcota;Polyangiia;Polyangiales;BIrii41;Incertae_Sedis	11	0	0	0	0	0	0	0	0	0	14	0	0	9	12	10	0	9
7ac37954e848f6a41e3404ca28963220	Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Nitrosomonadaceae;MND1;Unassigned	Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Nitrosomonadaceae;MND1	26	0	58	0	0	0	16	16	17	0	0	23	13	0	30	14	0	0
7b206a3e92b89fec8ba194a4d3868a6d	Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Niastella;Unassigned	Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Niastella	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0
7b399d4c063974cc7a4f91500b11b208	Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Noviherbaspirillum;Unassigned	Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Noviherbaspirillum	43	48	31	42	112	41	68	51	39	59	37	31	66	93	72	63	45	87
7b5966ed0029db5a1a362cfd00ddeb68	Bacteria;Myxococcota;Polyangiia;Haliangiales;Haliangiaceae;Kofleria;Unassigned	Bacteria;Myxococcota;Polyangiia;Haliangiales;Haliangiaceae;Kofleria	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
7b63ed6c26e8a9d6efc6129acb8dbadd	Bacteria;Actinomycetota;Thermoleophilia;Solirubrobacterales;Solirubrobacteraceae;Unassigned;Unassigned	Bacteria;Actinomycetota;Thermoleophilia;Solirubrobacterales;Solirubrobacteraceae	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0
7c1cf15bd49f3f1751e311ebab810d47	Bacteria;Pseudomonadota;Alphaproteobacteria;Micropepsales;Micropepsaceae;Incertae_Sedis;Unassigned	Bacteria;Pseudomonadota;Alphaproteobacteria;Micropepsales;Micropepsaceae;Incertae_Sedis	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7c380ee4b962bfa200be5261b78bc54c	Bacteria;Dependentiae;Babeliae;Babeliales;Unassigned;Unassigned;Unassigned	Bacteria;Dependentiae;Babeliae;Babeliales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0
7ca2cc37d1eb3a6c8ec4b2a84c4daa9e	Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Cellulomonadaceae;Cellulomonas;Unassigned	Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Cellulomonadaceae;Cellulomonas	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0
7cc3a09d58b433179fc114f8ebfdc228	Bacteria;Actinomycetota;Acidimicrobiia;Microtrichales;Unassigned;Unassigned;Unassigned	Bacteria;Actinomycetota;Acidimicrobiia;Microtrichales	14	6	0	0	0	0	0	0	0	13	0	0	0	0	8	14	0	0
7cc74179aef74dd6d7aace3b9b44a028	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Phyllobacterium;Unassigned	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Phyllobacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0
7cc9558ccc76cb01af7eca9dcc77dfc0	Bacteria;Pseudomonadota;Gammaproteobacteria;Lysobacterales;Rhodanobacteraceae;Unassigned;Unassigned	Bacteria;Pseudomonadota;Gammaproteobacteria;Lysobacterales;Rhodanobacteraceae	12	0	0	7	0	13	11	0	0	0	17	0	0	0	15	0	8	7
7cd092bc8751030cd3a0b30956dd0f1d	Bacteria;Methylomirabilota;Methylomirabilia;Rokubacteriales;Incertae_Sedis;Incertae_Sedis;Unassigned	Bacteria;Methylomirabilota;Methylomirabilia;Rokubacteriales;Incertae_Sedis;Incertae_Sedis	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
7ce2cb3b77ee231122b3af0a5324e70d	Bacteria;Chloroflexota;Chloroflexia;Chloroflexales;Roseiflexaceae;Incertae_Sedis;Unassigned	Bacteria;Chloroflexota;Chloroflexia;Chloroflexales;Roseiflexaceae;Incertae_Sedis	0	0	17	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7cf711bec3d603db69903848271ed777	Bacteria;Actinomycetota;Thermoleophilia;Gaiellales;Incertae_Sedis;Incertae_Sedis;Unassigned	Bacteria;Actinomycetota;Thermoleophilia;Gaiellales;Incertae_Sedis;Incertae_Sedis	0	0	0	0	0	0	0	10	6	0	0	14	17	0	0	0	7	0
7d655a8ac37eea534dda384dae22e574	Bacteria;Actinomycetota;Actinobacteria;Streptosporangiales;Streptosporangiaceae;Unassigned;Unassigned	Bacteria;Actinomycetota;Actinobacteria;Streptosporangiales;Streptosporangiaceae	0	0	0	0	0	6	0	0	0	0	0	5	0	0	8	0	0	0
7d85c259f03e98f5a14ad944b7d47064	Bacteria;Actinomycetota;Thermoleophilia;Gaiellales;Gaiellaceae;Gaiella;Unassigned	Bacteria;Actinomycetota;Thermoleophilia;Gaiellales;Gaiellaceae;Gaiella	0	0	0	0	0	0	19	0	0	15	0	40	0	0	0	15	17	0
7d8c31077439fb2bf533f22c83da18ff	Bacteria;Myxococcota;Polyangiia;Unassigned;Unassigned;Unassigned;Unassigned	Bacteria;Myxococcota;Polyangiia	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
7da609763b6fb38e3c7a1b776b45dbcf	Bacteria;Pseudomonadota;Alphaproteobacteria;Tistrellales;Geminicoccaceae;Incertae_Sedis;Unassigned	Bacteria;Pseudomonadota;Alphaproteobacteria;Tistrellales;Geminicoccaceae;Incertae_Sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
7dba9ba5d7162a322d3a4fa744e1adc0	Bacteria;Myxococcota;Polyangiia;Polyangiales;BIrii41;Incertae_Sedis;Unassigned	Bacteria;Myxococcota;Polyangiia;Polyangiales;BIrii41;Incertae_Sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0
7de1195bbf7ee046d360ce4715aba4aa	Bacteria;Myxococcota;Polyangiia;Polyangiales;BIrii41;Incertae_Sedis;Unassigned	Bacteria;Myxococcota;Polyangiia;Polyangiales;BIrii41;Incertae_Sedis	0	19	0	0	0	17	23	11	0	17	19	24	20	34	19	19	22	32
7de42087e4ffde1dbb13061a7eda04c1	Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Microscillaceae;Unassigned;Unassigned	Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Microscillaceae	0	0	0	0	0	0	16	0	13	0	9	0	10	0	12	0	0	10
7e3bebd761e72c293226a6b1e7df10c9	Bacteria;Incertae_Sedis;Incertae_Sedis;SJA-28;Incertae_Sedis;Incertae_Sedis;Unassigned	Bacteria;Incertae_Sedis;Incertae_Sedis;SJA-28;Incertae_Sedis;Incertae_Sedis	0	0	0	0	0	0	0	0	0	0	2	4	0	0	0	0	0	0
7e8b0de0a5b04e12f5600ee244fa7ee4	Bacteria;Myxococcota;Polyangiia;Polyangiales;Sandaracinaceae;Incertae_Sedis;Unassigned	Bacteria;Myxococcota;Polyangiia;Polyangiales;Sandaracinaceae;Incertae_Sedis	0	0	0	0	0	0	0	0	0	0	0	0	17	0	15	0	0	0
7e8c1f3cc217ae115885a6a0e4467750	Bacteria;Actinomycetota;Thermoleophilia;Solirubrobacterales;67-14;Incertae_Sedis;Unassigned	Bacteria;Actinomycetota;Thermoleophilia;Solirubrobacterales;67-14;Incertae_Sedis	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0
7ebb71f826fed1dee44aea077124c9bf	Bacteria;Actinomycetota;Actinobacteria;Micromonosporales;Micromonosporaceae;Luedemannella;Unassigned	Bacteria;Actinomycetota;Actinobacteria;Micromonosporales;Micromonosporaceae;Luedemannella	0	0	23	0	0	0	0	47	0	0	24	32	34	18	0	0	19	33
7ec1d0d208f0c35b46ffa7a3a3c8a7ea	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Unassigned;Unassigned	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae	0	0	0	0	11	0	0	30	0	0	0	0	0	0	0	30	7	20
7efe192f6f4a77130d18d1fe77cbb2d0	Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Microbacteriaceae;Agromyces;Unassigned	Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Microbacteriaceae;Agromyces	0	0	0	29	0	0	0	0	0	0	0	0	0	0	23	0	20	0
7f1431129f9d52b688b5686663871460	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Xanthobacteraceae;Pseudorhodoplanes;Unassigned	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Xanthobacteraceae;Pseudorhodoplanes	11	16	49	46	0	0	0	15	0	0	25	0	0	0	14	16	0	10
7f15de1a5b5691d47c28a25496ef0022	Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Caulobacter;Unassigned	Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Caulobacter	18	0	0	12	0	0	0	36	0	13	16	20	0	11	0	12	24	24
7f3ef0a451851698c321ef7931618e8c	Bacteria;Bacillota;Bacilli;Paenibacillales;Paenibacillaceae;Paenibacillus;Unassigned	Bacteria;Bacillota;Bacilli;Paenibacillales;Paenibacillaceae;Paenibacillus	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0
7f8f0d1b3b3e322b07246f67801f10a6	Bacteria;Pseudomonadota;Gammaproteobacteria;Unassigned;Unassigned;Unassigned;Unassigned	Bacteria;Pseudomonadota;Gammaproteobacteria	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7f9e4ac47d5552f4acac9d749072113e	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;Unassigned	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium	84	98	475	0	0	69	28	24	277	200	32	0	41	41	61	0	43	44
7fb785c6d35b9b3f3fa772fee3017816	Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;Pir4_lineage;Unassigned	Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;Pir4_lineage	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0
7ff2604f3508dfbb1ab99940a3b74e67	Bacteria;Chloroflexota;KD4-96;Incertae_Sedis;Incertae_Sedis;Incertae_Sedis;Unassigned	Bacteria;Chloroflexota;KD4-96;Incertae_Sedis;Incertae_Sedis;Incertae_Sedis	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0
805a33bc084e5a4757fd9d05b939b408	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;NS9_marine_group;Incertae_Sedis;Unassigned	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;NS9_marine_group;Incertae_Sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
805ea255bffa856c53d23efadfc2c1e3	Bacteria;Myxococcota;Polyangiia;Polyangiales;Polyangiaceae;Unassigned;Unassigned	Bacteria;Myxococcota;Polyangiia;Polyangiales;Polyangiaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0
80a643d02b9c75c1bae10fe571a620e8	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Unassigned;Unassigned	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0
80b5811d1e3410edb41428053b059dee	Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;SC-I-84;Incertae_Sedis;Unassigned	Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;SC-I-84;Incertae_Sedis	14	21	0	0	15	0	0	0	0	0	0	0	19	0	0	0	19	0
80ee11d7486e79691809ee0bfc668687	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Hyphomicrobiales_Incertae_Sedis;Bauldia;Unassigned	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Hyphomicrobiales_Incertae_Sedis;Bauldia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
8118b8bf5a1fd75645dbf243edd6150c	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Ciceribacter;Unassigned	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Ciceribacter	10	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	7
812d8d353e94d4b488b5ce8c61fafc9e	Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Niastella;Unassigned	Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Niastella	20	13	0	15	8	11	32	26	65	58	35	26	43	56	43	55	26	20
81505c735b13098ac24e533e50f70719	Bacteria;Pseudomonadota;Gammaproteobacteria;Lysobacterales;Lysobacteraceae;Unassigned;Unassigned	Bacteria;Pseudomonadota;Gammaproteobacteria;Lysobacterales;Lysobacteraceae	0	0	32	0	0	0	0	0	27	0	0	0	0	0	0	41	0	0
8157c147bfa599f1591a0471f4551d28	Bacteria;Planctomycetota;Planctomycetes;Gemmatales;Gemmataceae;Gemmata;Unassigned	Bacteria;Planctomycetota;Planctomycetes;Gemmatales;Gemmataceae;Gemmata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0
8168e11a11a9aa626f7dc8633fcffe70	Bacteria;Actinomycetota;Actinobacteria;Micromonosporales;Micromonosporaceae;Virgisporangium;Unassigned	Bacteria;Actinomycetota;Actinobacteria;Micromonosporales;Micromonosporaceae;Virgisporangium	37	0	89	0	0	0	0	0	19	0	18	46	0	0	0	0	0	0
8177bb080a9892323898787c2b829644	Bacteria;Chloroflexota;Chloroflexia;Chloroflexales;Roseiflexaceae;Incertae_Sedis;Unassigned	Bacteria;Chloroflexota;Chloroflexia;Chloroflexales;Roseiflexaceae;Incertae_Sedis	0	13	0	0	0	0	0	16	7	0	0	0	7	0	8	7	10	0
8184b499349696611c477664eafae8dc	Bacteria;Actinomycetota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Aeromicrobium;Unassigned	Bacteria;Actinomycetota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Aeromicrobium	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0
8188c08d88712f893b5b97e5cfa0a28c	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Hyphomicrobiaceae;Pedomicrobium;Unassigned	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Hyphomicrobiaceae;Pedomicrobium	37	0	0	42	0	0	0	32	26	0	38	40	0	29	35	0	0	36
81b8ce46b88f3da45d2582ab3c29ca35	Bacteria;Cyanobacteriota;Cyanobacteriia;Cyanobacteriales;Unassigned;Unassigned;Unassigned	Bacteria;Cyanobacteriota;Cyanobacteriia;Cyanobacteriales	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0
82047c938d68e735256cc4a634c97b4a	Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Unassigned;Unassigned	Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0
8222fb13eb2e6219fb22006bfa41d8ea	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhodomicrobiaceae;Rhodomicrobium;Unassigned	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhodomicrobiaceae;Rhodomicrobium	17	0	0	21	0	9	0	0	0	10	18	0	12	27	0	26	23	26
82359f169a42e3ddcd669872ecb1904d	Bacteria;Myxococcota;Polyangiia;Polyangiales;Polyangiaceae;Pajaroellobacter;Unassigned	Bacteria;Myxococcota;Polyangiia;Polyangiales;Polyangiaceae;Pajaroellobacter	0	16	0	0	0	10	0	0	0	0	0	0	0	0	8	0	0	0
8240740954b893ec6f6302ae5be91ff9	Bacteria;Actinomycetota;MB-A2-108;Incertae_Sedis;Incertae_Sedis;Incertae_Sedis;Unassigned	Bacteria;Actinomycetota;MB-A2-108;Incertae_Sedis;Incertae_Sedis;Incertae_Sedis	0	19	20	0	11	0	0	0	0	0	0	0	0	0	11	0	0	0
8259b5fd6c8662ddd370ba7e07532aeb	Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Unassigned	Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas	0	5	10	9	11	7	0	0	0	11	7	0	0	7	0	0	0	12
827a683c6db670e0b8a9605e2e151eb1	Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Microbacteriaceae;Agromyces;Unassigned	Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Microbacteriaceae;Agromyces	58	107	103	77	49	60	55	100	72	51	70	67	70	65	86	99	58	102
827c35db97ffc5c30c32b6fcfd02a9c8	Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Unassigned;Unassigned	Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Comamonadaceae	0	0	0	0	0	0	0	0	92	0	23	0	0	0	0	0	23	0
827d14581766e14478c2911d3f411fe3	Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Unassigned;Unassigned	Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Comamonadaceae	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0
82a12b8410a23a6c7f1b328d61e32d7f	Bacteria;Pseudomonadota;Gammaproteobacteria;Lysobacterales;Lysobacteraceae;Unassigned;Unassigned	Bacteria;Pseudomonadota;Gammaproteobacteria;Lysobacterales;Lysobacteraceae	33	37	18	39	27	30	25	0	34	20	18	25	32	0	20	0	18	17
82cff0865b8b9c5e917c478e3b835c49	Bacteria;Nitrospirota;Nitrospiria;Nitrospirales;Nitrospiraceae;Nitrospira;Unassigned	Bacteria;Nitrospirota;Nitrospiria;Nitrospirales;Nitrospiraceae;Nitrospira	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0
83004b2ec59a0a05dfb447ba4d8c36a2	Bacteria;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Unassigned	Bacteria;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8347e1d8b6b882a385d5f4cf62643db2	Bacteria;Planctomycetota;OM190;Incertae_Sedis;Incertae_Sedis;Incertae_Sedis;Unassigned	Bacteria;Planctomycetota;OM190;Incertae_Sedis;Incertae_Sedis;Incertae_Sedis	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
8347e8138a260429a80ca07893839938	Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;SWB02;Unassigned	Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;SWB02	0	0	0	11	0	0	11	0	0	0	0	0	0	0	0	0	0	0
8381b2eb6ded30615f33c382a7f7d531	Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;Pir4_lineage;Unassigned	Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;Pir4_lineage	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
8384d1476bc8146db2a97a771b6eb40b	Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;Pir4_lineage;Unassigned	Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;Pir4_lineage	0	10	0	0	0	0	0	0	0	0	0	21	0	0	16	0	0	7
83e3f5016b56dc0f35cbc0f4133446e8	Bacteria;Pseudomonadota;Gammaproteobacteria;Gammaproteobacteria_Incertae_Sedis;Unknown_Family;Acidibacter;Unassigned	Bacteria;Pseudomonadota;Gammaproteobacteria;Gammaproteobacteria_Incertae_Sedis;Unknown_Family;Acidibacter	16	0	14	17	0	0	0	14	0	8	0	0	11	24	18	19	28	0
83f6987a6b3007f0451da003a3e81159	Bacteria;Actinomycetota;Thermoleophilia;Solirubrobacterales;67-14;Incertae_Sedis;Unassigned	Bacteria;Actinomycetota;Thermoleophilia;Solirubrobacterales;67-14;Incertae_Sedis	0	0	14	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0
84436c0bf555490b5e94d77c5840b89d	Bacteria;Myxococcota;Polyangiia;Haliangiales;Haliangiaceae;Incertae_Sedis;Unassigned	Bacteria;Myxococcota;Polyangiia;Haliangiales;Haliangiaceae;Incertae_Sedis	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0
8466346368f94846925514c9d372c3a1	Bacteria;Cyanobacteriota;Cyanobacteriia;Chloroplast;Incertae_Sedis;Incertae_Sedis;Unassigned	Bacteria;Cyanobacteriota;Cyanobacteriia;Chloroplast;Incertae_Sedis;Incertae_Sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	266
84768b483d46f7e0191391cd5d511402	Bacteria;Chloroflexota;Chloroflexia;Chloroflexales;Roseiflexaceae;Incertae_Sedis;Unassigned	Bacteria;Chloroflexota;Chloroflexia;Chloroflexales;Roseiflexaceae;Incertae_Sedis	0	10	0	0	0	0	0	9	0	0	0	0	10	0	0	0	0	0
849d6a1066dfc2383ae3df5e1f4de9db	Bacteria;Myxococcota;Polyangiia;Polyangiales;BIrii41;Incertae_Sedis;Unassigned	Bacteria;Myxococcota;Polyangiia;Polyangiales;BIrii41;Incertae_Sedis	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84ccf4de2dcfbdd3cd58d2305559a6df	Bacteria;Pseudomonadota;Gammaproteobacteria;PLTA13;Incertae_Sedis;Incertae_Sedis;Unassigned	Bacteria;Pseudomonadota;Gammaproteobacteria;PLTA13;Incertae_Sedis;Incertae_Sedis	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84d2adedd7b7556d9b607a5f731eea36	Bacteria;Chloroflexota;Chloroflexia;Chloroflexales;Herpetosiphonaceae;Herpetosiphon;Unassigned	Bacteria;Chloroflexota;Chloroflexia;Chloroflexales;Herpetosiphonaceae;Herpetosiphon	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	9	0
84f7c22212eaaa840a909947bd53b5a0	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Rhizobium;Unassigned	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Rhizobium	0	0	0	16	0	22	0	0	0	14	0	0	0	9	15	0	0	0
84fe6278acb5e2be325922be6ef7481e	Bacteria;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Permianibacter;Unassigned	Bacteria;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Permianibacter	39	14	37	32	61	35	29	21	43	44	32	33	72	56	35	42	50	45
851c5bc1f9a08e559c132ec64fc05302	Bacteria;Acidobacteriota;Thermoanaerobaculia;Thermoanaerobaculales;Thermoanaerobaculaceae;Subgroup_10;Unassigned	Bacteria;Acidobacteriota;Thermoanaerobaculia;Thermoanaerobaculales;Thermoanaerobaculaceae;Subgroup_10	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0
853f3bd78cb184c6d91502cf34631dfb	Bacteria;Actinomycetota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Actinophytocola;Unassigned	Bacteria;Actinomycetota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Actinophytocola	0	0	0	0	0	0	8	12	0	0	0	0	0	0	0	0	0	0
85454a2e08386703d079bfae48d01e4d	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Xanthobacteraceae;Pseudorhodoplanes;Unassigned	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Xanthobacteraceae;Pseudorhodoplanes	124	113	185	137	138	128	133	88	93	89	107	130	98	101	138	98	106	121
