Feature	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
PWY0-1261	18250.5055098901	-0.0395553650009931	0.0219924261928535	4.16158985570365	0.124830941155257	0.214103790700069
PWY0-781	15514.7738879507	0.0397951066137533	0.026523610545334	4.16131261859186	0.124848246239426	0.214103790700069
PWY-6338	1623.00550912241	0.308166987280348	0.195391621657045	4.0892872109082	0.129426308589149	0.219072236616266
PWY-7097	1623.00550912241	0.308166987280348	0.195391621657045	4.0892872109082	0.129426308589149	0.219072236616266
SUCSYN-PWY	363.423979685457	0.462510578211799	0.450531080190364	4.10192610722328	0.128610984653826	0.219072236616266
PWY-6174	386.420799249334	0.575416699632357	0.29665805487063	4.07911593982868	0.130086200185699	0.219240104623312
PWY-7098	1771.08609062449	0.299759316430228	0.189521837768425	4.05102497079429	0.131926215601239	0.221386911159161
PWY-6163	17925.2488696141	0.0120586045356009	0.00835384233550718	4.03732170916024	0.132833229037935	0.221956378435183
LIPASYN-PWY	78.5042801322014	-1.89343139781896	0.927754055521707	3.94406905837468	0.139173415602577	0.230579684324608
PWY-7197	17183.8373480837	0.00915061651565016	0.0102733771213361	3.95090439708048	0.13869857876518	0.230579684324608
ARG+POLYAMINE-SYN	10769.0650208494	-0.0571853169320371	0.0294042942623564	3.92790736428555	0.140302610969547	0.231469708392797
PWY-6957	437.466012996164	-0.286177289956208	0.206145053230469	3.91819781372328	0.140985404681122	0.231618879118987
PWY-5304	3879.46614524381	-0.229535098853683	0.135055940037364	3.87440971939458	0.144106184368562	0.23379883024111
PWY-7347	111.961644948092	0.476736499925983	0.483756623933132	3.87636326926543	0.143965493782336	0.23379883024111
PWY0-1415	9705.62764351844	0.136227853761389	0.0730644699384932	3.87658417296393	0.143949593405448	0.23379883024111
PWY-5920	10860.7561413103	0.0954113116569554	0.0505356321502313	3.81303831015492	0.148596729590871	0.23812016913947
PWY-6942	11.80424105388	5.01791996797265	3.30851832882577	3.81753107078958	0.148263299467946	0.23812016913947
PWY0-41	865.454394437855	0.232429382641765	0.167103657208316	3.82492044333441	0.147716523794974	0.23812016913947
PWY-6641	144.83257547269	0.167871728815879	0.635042969368803	3.77759312133975	0.151253724032794	0.241388596313561
REDCITCYC	23353.4941524312	0.0259327756346894	0.0241364011250633	3.62223571045126	0.163471297383723	0.259826330394453
HEME-BIOSYNTHESIS-II	13325.4766429456	-0.0641807632121416	0.0429881437950352	3.52979198826085	0.171204591841443	0.271016175749006
PWY-7007	6502.12554939995	0.209040162034747	0.133120225648155	3.49096116951199	0.174561077412324	0.27521524704927
PWY-6339	4479.60805552357	0.00441310651418761	0.098372178599026	3.4508820230123	0.178094492730975	0.279658420312495
PWY-6731	372.199774812186	-0.495043795468643	0.311454525622812	3.36965701169484	0.185476237318819	0.290084835166632
SER-GLYSYN-PWY	23915.8414684991	0.0281331016337756	0.0181599690735294	3.34878059287712	0.187422416767975	0.291960816558878
PWY-7221	19823.213036973	0.00982693803699434	0.0100485619631229	3.33554056013469	0.188667272170612	0.292733743725037
MET-SAM-PWY	13318.3602623807	0.0953703944430711	0.0614480651831543	3.30640061367831	0.191436272420537	0.295856057377194
PWY-7332	1374.52232334995	0.0217965406212387	0.197013029480746	3.28477891577893	0.193517088473037	0.297894415720306
PYRIDNUCSAL-PWY	13536.4313457692	0.0144180696898772	0.0226660707089918	3.23241038142504	0.198651113636811	0.30459837424311
PWY-5430	496.488781093891	-0.226181065269737	0.240815441020701	3.13432346109957	0.208636509418169	0.318659668681656
PWY-5183	494.054642285492	-0.350339141586786	0.260339259693378	3.0556420035266	0.217008012586134	0.328244934364796
PWY-5656	155.19554441818	0.492900180846667	0.309098590695023	3.05174939290305	0.217430787725018	0.328244934364796
PWY-6700	12521.4496182358	-0.0971178731486604	0.0556016029564326	3.06347258276901	0.216160024509464	0.328244934364796
PWY4FS-7	21142.740471075	0.00234275449580042	0.0108776325246177	3.02228383002151	0.220657861514693	0.330564076062242
PWY4FS-8	21142.740471075	0.00234275449580042	0.0108776325246177	3.02228383002151	0.220657861514693	0.330564076062242
GLUCOSE1PMETAB-PWY	6526.50027801805	-0.147158089627185	0.101920748195735	2.99488640178197	0.22370138909073	0.333844439444562
LACTOSECAT-PWY	6.26043992276961	3.6506091798305	3.65001271217158	2.90057782840938	0.234502527194583	0.347375237412531
PWY-7373	12.2145586452772	-6.15143206239103	3.63453109115351	2.90021632862276	0.234544917332246	0.347375237412531
PWY-5913	18096.3079954259	0.0304133633664369	0.0217143085366487	2.86859757613433	0.238282391903455	0.351578925412268
KDO-NAGLIPASYN-PWY	42.4245792561384	1.88348356658556	1.99059106283727	2.83652377748301	0.242134508075507	0.355919521268885
PWY-6182	1918.01032681997	-0.179899420562629	0.116050081358083	2.81175860835157	0.24515139900373	0.359004483185238
PANTOSYN-PWY	17697.9940669497	0.00402485284312947	0.00781859474574535	2.76273621531055	0.251234601850202	0.366540034788914
PWY-6749	772.067884877311	0.286030173197301	0.199723562687142	2.71436705077062	0.257384674457376	0.37411675729678
ARO-PWY	18832.1113126822	0.0123799572443243	0.00800281552657349	2.64069384885477	0.267042642278066	0.382467667145508
PWY-5417	1753.20002858169	-0.180451144377638	0.12387637457035	2.65140259809047	0.265616617075872	0.382467667145508
PWY-5431	1753.20002858169	-0.180451144377638	0.12387637457035	2.65140259809047	0.265616617075872	0.382467667145508
PWY-7234	16662.7381512047	0.0013234035073087	0.00879911184139877	2.64153360424837	0.26693054056463	0.382467667145508
AEROBACTINSYN-PWY	20.8125608688623	-1.56846344333441	1.39142208082562	2.5661511496362	0.277183489586057	0.394104525193266
P108-PWY	17135.918405898	0.0472273161788346	0.0418291444984455	2.57309381838741	0.27622296113257	0.394104525193266
P241-PWY	231.72870561957	0.552920444783269	0.345660298776686	2.55035349921454	0.279381583272029	0.395790576302041
PWY-6588	1782.78874852492	-0.0048603821729812	0.199304606834626	2.526183654622	0.282778371618163	0.397720659362236
PWY-6876	1782.78874852492	-0.0048603821729812	0.199304606834626	2.526183654622	0.282778371618163	0.397720659362236
PWY-6353	17898.1814061987	-0.0170758294643498	0.0234173751974632	2.48988071037951	0.287958082823783	0.403554159082793
ILEUSYN-PWY	31549.3268232462	0.000722515062778649	0.00994161004878229	2.47255210639071	0.290463878424159	0.404168599515467
VALSYN-PWY	31549.3268232462	0.000722515062778649	0.00994161004878229	2.47255210639071	0.290463878424159	0.404168599515467
PWY-1882	288.716888439127	-0.35621929709486	0.276763301215709	2.42835421421231	0.296954275342898	0.411734473968345
NAGLIPASYN-PWY	10926.3796247878	-0.0793121404816932	0.065633241978599	2.39010731938271	0.302687711617179	0.418201043259071
PWY-6126	20809.5771447441	0.00587744968087469	0.00780778732970999	2.28420339408851	0.31914756497005	0.438411403745388
PWY-7229	21637.0051818766	0.00446340532901578	0.0077425230483385	2.28163182242082	0.319558184315692	0.438411403745388
UDPNAGSYN-PWY	17685.4090808602	-0.00463979693180031	0.0161745165114207	2.20903099248659	0.331371394039834	0.453028724019493
HOMOSER-METSYN-PWY	9978.11370687142	0.134034871949928	0.100060307090893	2.19744794111313	0.333296108115912	0.454072398164884
COLANSYN-PWY	12009.9873166926	0.0348020206544848	0.0363927175237716	2.14357927706004	0.342395205127156	0.464849045849715
PWY-6703	12308.8249210095	-0.0750514192722541	0.0519184145008582	2.09433018242896	0.350931198213952	0.474789268171817
PWY-5659	20473.8704599289	0.0181196359473738	0.0131475680662615	1.98861286977197	0.369979960772099	0.498835050558244
COMPLETE-ARO-PWY	19688.3974267171	0.0100759547021132	0.00805818076674001	1.96846727745319	0.373725525988397	0.499636317243304
P4-PWY	15627.7520485026	0.0383526762129917	0.0319024539022042	1.96305627192049	0.374738010454982	0.499636317243304
PWY-7187	5890.78252534025	-0.123370170847376	0.130305974680032	1.97046875444619	0.373351711543865	0.499636317243304
PWY-7431	7587.05761151812	-0.106477532984763	0.07833373817319	1.95800520675732	0.37568561961517	0.499636317243304
PWY-5941	3352.98439915339	0.108639146890181	0.195151404154843	1.9401756352492	0.379049749393155	0.50240153224652
METH-ACETATE-PWY	9.10553704720772	-3.00141227662668	2.75002229219382	1.871948835086	0.392203509294576	0.516335259711041
PEPTIDOGLYCANSYN-PWY	17801.0543166193	0.0112572658004793	0.00833822486026689	1.87719706397181	0.39117567157299	0.516335259711041
METHGLYUT-PWY	23.7569376130993	-0.543345275285847	1.66099050537762	1.86212466270385	0.394134786152619	0.517136581831121
PWY-6387	17936.7598808407	0.0112349732754114	0.00836026056615644	1.84803931641858	0.396920346005955	0.519049683238557
THREOCAT-PWY	2.68292130681798	0.783458496973251	2.07487121212248	1.78123211397327	0.41040284331807	0.534891705791218
PWY-841	19913.0253269327	0.00495546822250168	0.0075715663632455	1.75093068478807	0.416668081235678	0.541253221804485
PWY-7664	20357.8131047595	-0.0691998555677688	0.0560150529698426	1.70217962193857	0.426949384193055	0.552772215958559
CODH-PWY	183.868823425455	0.271179619137265	0.290792055283236	1.67353500681102	0.43310828413713	0.558083901304094
PWYG-321	21539.8123477808	-0.0676816701468739	0.0559753346122142	1.66985165144598	0.433906664952544	0.558083901304094
PWY0-862	18917.9786996403	-0.072309050794286	0.0601331362247087	1.64086550686176	0.440241097431532	0.564374652772882
PWY-5188	19031.9010970652	0.00784191742408649	0.00760197126397899	1.62414776500464	0.443936438867136	0.565404389566938
THRESYN-PWY	18799.5245116467	0.00946193952526058	0.0102997988909927	1.62933641266008	0.442786216655366	0.565404389566938
PWY-5918	15951.8385654416	-0.0131157187260016	0.0200591740744078	1.61208656971803	0.446621729725263	0.566977585462916
PWY-5022	10630.0147836476	0.0398153150968315	0.0471229923458104	1.58178540916214	0.453439826740044	0.573770136748728
P281-PWY	3926.85070617701	-0.0614874004304727	0.135453492869612	1.54635752406642	0.461543596736385	0.582140472012666
PWY-6282	19939.3650210973	-0.0665857113097947	0.0599630904395879	1.53835164700183	0.463394830098836	0.58259607256799
DENOVOPURINE2-PWY	6950.39525777226	-0.108498040005015	0.131306322828812	1.5081806967072	0.470438355177959	0.589555759213404
PWY-1501	340.831422177301	-0.188584347691019	0.25551223323186	1.49691556147758	0.473095607573705	0.590991637576098
PWY-5989	21298.8629110471	-0.0589338855427862	0.0607471743990241	1.43815383576271	0.487201775703559	0.606674822611757
PWY-6349	1.5067244090964	3.36421184454127	3.65425567198271	1.41711388071844	0.492354181511402	0.611144396733201
PWY-6906	24.5980769281696	2.80346996239936	2.27292818689399	1.38950511742856	0.49919795488794	0.617678482155647
CATECHOL-ORTHO-CLEAVAGE-PWY	2894.39045121371	0.107629704695926	0.121820594032281	1.3823098943775	0.500997109593308	0.617949116249159
KETOGLUCONMET-PWY	3608.85864763154	-0.00511536651480149	0.0901520800993031	1.32526707993031	0.515491976593602	0.633143367481088
PWY-6385	17367.5985931276	0.0069529592400785	0.00825897115382238	1.32114970154311	0.51655430748457	0.633143367481088
PWY-5971	17580.9045513944	-0.0174440149570707	0.0357292593301683	1.27535232536133	0.528519190707254	0.645784386145426
FASYN-INITIAL-PWY	19380.6123262194	-0.0329881504303531	0.0601332500472854	1.22349305258052	0.542402720720854	0.660683687856243
P562-PWY	4458.31891336933	-0.0916576840980213	0.0899888095667899	1.18918536233491	0.551787273448942	0.670027403473716
PWY-3081	12.1705309166075	-3.15439886609084	2.80349866004025	1.10570404250619	0.575306681492339	0.696423877595989
PWY-5677	123.199731155753	0.483400585130888	0.620672140309032	1.07748381787522	0.583481864120353	0.704140150836599
PWY-6386	17424.7966325676	0.00503193916276893	0.00820337123246409	1.05187830160034	0.591000065468542	0.708857409313096
TEICHOICACID-PWY	1473.03592412023	-0.0597840249906686	0.18125265338816	1.05182213301859	0.591016663519359	0.708857409313096
PWY-6397	139.954631027155	0.0350615534394644	0.417524797553986	1.01050597522254	0.603352915304498	0.721440336036877
PWY-6122	19615.4836043633	0.00726687682112179	0.00928766800988057	0.986566872049963	0.610618173348427	0.725689075316823
PWY-6277	19615.4836043633	0.00726687682112179	0.00928766800988057	0.986566872049963	0.610618173348427	0.725689075316823
PWY0-1061	14793.1514383661	0.0310300059677928	0.0428406436129401	0.972214777700287	0.615015757932044	0.728700488943725
GALLATE-DEGRADATION-II-PWY	1231.49735736069	0.213172599630961	0.253348711196096	0.939249551916816	0.625236828163311	0.738572809099259
PWY-1361	767.397295327545	-0.00331442311067697	0.223723620802217	0.927022736922993	0.629070863244338	0.740863576893182
LPSSYN-PWY	2.66439707660496	-0.210209216713941	2.11121121691554	0.88989022885967	0.64085944900332	0.749612968316232
PWY-6944	306.889580123939	-0.445773455068159	0.498690071436973	0.885550552105457	0.642251520168639	0.749612968316232
PWY-7376	7569.1364809673	0.00814912562494364	0.051934794386407	0.893740033402821	0.639627043704583	0.749612968316232
PWY-6317	11447.5441126907	0.0602874775560063	0.0661320034190287	0.835629229014899	0.658484290544744	0.766271897627961
PWY-6107	1473.55094131684	-0.0101422017732984	0.131115089442779	0.81339390583824	0.665845942398945	0.772539357501447
P163-PWY	2272.20287313391	-0.0773927322198499	0.136022597557237	0.780886645596297	0.676756786272947	0.78056608682219
PWY0-42	4286.98277635974	-0.0403352573099143	0.0849960565451367	0.786098970059982	0.674995344594795	0.78056608682219
GLYCOL-GLYOXDEG-PWY	16.5979733588112	-0.317136556607685	2.00872582844888	0.77075699823672	0.680193134973765	0.78222210521983
PWY-2942	21776.3721210342	-0.00685268610658623	0.0100329266746499	0.750152456407477	0.68723688996058	0.785700654896452
PWY0-162	20036.165851437	0.00688091983250211	0.00825232623576925	0.750994466511798	0.686947620654068	0.785700654896452
PWY-5655	1737.36373939273	0.0716959066247859	0.131944877568456	0.72965985754297	0.694314723795343	0.791478300303146
PWY-5647	971.558218957941	0.08313027812283	0.153158395241275	0.71533250421632	0.699306428109938	0.794851201717982
PWY-6471	1108.28659195586	-0.188262522042058	0.32056632103437	0.693531556930623	0.706970896675548	0.801233682898954
PWY-7046	192.369980175379	-0.176691074030386	0.236201533421494	0.68556935311932	0.709791029753398	0.802104892004562
PWY-6948	70.6368571120618	-0.289165389172731	0.685361046651143	0.65538175441236	0.720585734755893	0.81195683656932
FUC-RHAMCAT-PWY	38.8197324893438	-0.562119896770801	1.95675574643638	0.641869018638516	0.725470761008389	0.815112263087012
PWY-5419	1779.18657156814	0.0705447529329878	0.171740750843414	0.600489535241024	0.740636914558449	0.829768004562618
COA-PWY	17346.4513153991	0.00533822355252387	0.00883432015486725	0.568780074254846	0.752473095017835	0.835843693613561
PWY-5180	4078.40984130891	0.0417203349061547	0.107478883206845	0.56941955848788	0.752232536138264	0.835843693613561
PWY-5182	4078.40984130891	0.0417203349061547	0.107478883206845	0.56941955848788	0.752232536138264	0.835843693613561
PWY-5651	3287.65149627584	0.00420146712093707	0.152080863978412	0.558121193433806	0.756494060769671	0.837929682042327
PWY-5420	2280.25907191547	0.0659380009398275	0.152969699190749	0.541370951140379	0.76285639564887	0.84078941419724
PWY-6404	432.797028301538	-0.134278892084056	0.687065566624855	0.540007640328241	0.763376578107469	0.84078941419724
PWY-5747	5067.20059552091	0.0299624774580468	0.0718995589432721	0.532968299022968	0.766068146184315	0.841383834713672
PWY-6470	978.887203988374	-0.131434626671364	0.304027182276388	0.518467487504211	0.771642635317409	0.845132410109544
PWY-3001	21037.6495539695	0.00414169705120756	0.00817454765599014	0.497405704529427	0.779811658228875	0.849690938195978
PWY-5654	904.171806126812	0.0761519999551364	0.163046868917076	0.49653553847304	0.780151014865361	0.849690938195978
NADSYN-PWY	4677.49321402643	0.00930630314357299	0.1342244809782	0.481498508853065	0.786038697403919	0.853725363013701
PWY-6123	17109.6573300662	0.00318323991041238	0.00861920413034389	0.466109998089593	0.792110007032507	0.855965349458786
PWY-6505	1373.08604412968	0.0981977842421768	0.144575686573552	0.465177462847066	0.792479428399183	0.855965349458786
HEMESYN2-PWY	18507.0603334742	-0.00112246624876559	0.010052863257254	0.445745706708152	0.800216587681706	0.861941283150268
ENTBACSYN-PWY	3973.72243248478	0.0771293055260273	0.132678262342081	0.428628986986951	0.807094519130302	0.866961420274583
P101-PWY	3597.43176250571	0.0655581022652291	0.119037439428565	0.409254510765663	0.814951028413488	0.870172562660953
PWY-6609	12170.9507004477	0.0184452202657411	0.0376352518648431	0.414160425685623	0.812954437985639	0.870172562660953
PWY-7219	20876.8363796213	0.00540483959710467	0.00919843938532696	0.404818902092984	0.816760436052608	0.870172562660953
PWY-5097	20682.9159011931	-0.00442395810792291	0.00841874098775385	0.398608248267323	0.819300686328477	0.870506979224006
ORNDEG-PWY	831.025924584912	-1.25062029998392	2.61047479098995	0.37557456432711	0.828790987108722	0.878203999890272
3-HYDROXYPHENYLACETATE-DEGRADATION-PWY	2232.37197641301	0.0550943941736871	0.099296168381021	0.335330474411478	0.845636875069549	0.884788178369258
HISTSYN-PWY	16805.4338357088	-0.0110593151566643	0.0203574987259308	0.34105645023584	0.843219289328858	0.884788178369258
PWY-5686	20172.4110654802	0.00125815031929119	0.0087786230571566	0.333428827785468	0.846441308701222	0.884788178369258
PWY-6629	3.63054328894764	0.0655081058759218	2.16197610552394	0.339423049148323	0.843908228271072	0.884788178369258
TRPSYN-PWY	18595.7581099904	-0.00433240353390178	0.00932329264921697	0.330739058744655	0.847580440343286	0.884788178369258
VALDEG-PWY	68.2610591110544	-0.586304576114841	1.01993607986551	0.328377086225032	0.848582012502485	0.884788178369258
HCAMHPDEG-PWY	182.704864279559	0.252463228675586	0.558766933049343	0.290646676784206	0.864742643406533	0.894482469767075
PWY-6690	182.704864279559	0.252463228675586	0.558766933049343	0.290646676784206	0.864742643406533	0.894482469767075
PWY-7398	281.963815142099	-0.108073881144734	0.219541331774082	0.29592396575481	0.862463902714717	0.894482469767075
PWY-6210	634.002049248396	0.0863638828836581	0.175045042673366	0.243634194189895	0.885310279517175	0.913341211850173
PWY0-1277	628.097667408026	0.210828236571909	0.514634730063677	0.23074163697396	0.891035670138681	0.916828807958485
NONOXIPENT-PWY	23676.2016413906	0.0050347560519064	0.0145884773683196	0.217633300994521	0.896894847648008	0.92043539483037
PWY-3941	50.9876762863817	-0.444536964240881	0.992031074332597	0.211125612019629	0.899817957096593	0.92101785660934
PWY-5415	3742.19538439408	0.00317341382291321	0.122005097455476	0.144762877095388	0.930176023143083	0.949605287334062
PWY-6919	14.2545799951838	1.24201298591275	3.31080123765718	0.138753578794265	0.932975078725078	0.949982436931004
PWY-5392	185.953779139679	-0.22972092045534	0.66137001758493	0.126259721828376	0.938821549548031	0.953452534735792
GOLPDLCAT-PWY	24.4736055035163	-0.303119021105635	1.26447529322576	0.099404141235425	0.951512865916236	0.953952642495508
P621-PWY	41.2565895163538	-0.290845436656393	0.974939839309957	0.119255796206119	0.942115031160029	0.953952642495508
PWY-6121	20067.2036814146	0.000337540373229513	0.00782742934704755	0.102818931544135	0.949889643594961	0.953952642495508
PWY-7237	7283.87671803652	0.0139256055933594	0.0926181356778016	0.106081814470144	0.948341217671689	0.953952642495508
RHAMCAT-PWY	3571.32534248691	0.0434671864929237	0.133148066603451	0.114837135951689	0.94419877527341	0.953952642495508
PWY-622	27.3505549856481	0.206141684780655	2.96722747045775	0.0447414949772877	0.977877622163837	0.977877622163837
METHANOGENESIS-PWY	1.17482133914107	2.94908312431523	3.66209913749046	1.26504996761666	0.531248711685877	NA
P162-PWY	1.4648009814123	4.6250216789734	3.64050738420322	2.98990803324385	NA	NA
PWY-5177	0.732400490706149	3.62446870996548	3.65036676744633	2.100871883003	0.349785229970504	NA
PWY-6165	0.609778917746156	-1.57253859443327	3.66182239088218	0.90381426067631	0.636413270465934	NA
PWY-6167	1.45579409553632	3.23865549829964	3.65639638730794	1.40667578973861	0.494930517541384	NA
PWY-6350	0.95355262583752	2.58640829533633	3.67104355511372	1.14183481692228	0.565006858788255	NA
PWY-6654	0.783214226094048	2.36393868828632	3.67773826406236	1.00652460604532	0.604555196939212	NA
PWY-6713	0.728169055779958	0.277617169047133	2.15100590625548	0.431170810322548	0.806069424829056	NA
PWY-7198	1.75409827908786	-4.97721945050167	3.63942297743749	3.26701005892552	NA	NA
PWY-7209	0.492189169714382	3.05343995224551	3.65991246547457	1.60905894190836	0.447298343914694	NA
PWY-7210	4.07842151283172	-5.49150308571416	3.63678969873053	2.12229576793359	NA	NA
PWY-7446	1.7454721481956	-3.17658585137176	2.19784372228807	2.48555315040781	NA	NA
