Feature	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Description
EC:5.3.1.14	4753.64692344868	-0.191322746523244	0.077572780920105	10.7606080602279	0.0046064212263051	0.0177533628362592	L-rhamnose isomerase
EC:3.4.17.13	15303.7239693856	-0.0920314620656528	0.0615373909562693	10.7495970618774	0.00463185181437386	0.0178070831055313	Muramoyltetrapeptide carboxypeptidase
EC:2.4.1.4	590.070008567671	-0.57580518995772	0.22879793611339	10.7013298012889	0.00474499500008137	0.0182091324371354	Amylosucrase
EC:3.4.21.89	27253.3200060603	0.0484830184827511	0.0235631909355038	10.6905316425031	0.0047706828878783	0.018274723999332	Signal peptidase I
EC:1.13.11.9	522.574401809486	-0.495728691653702	0.213958518453686	10.6846211216421	0.00478480235131292	0.0182958449620347	2,5-dihydroxypyridine 5,6-dioxygenase
EC:3.5.4.33	14558.7902229967	0.0779810302836919	0.0239367410917514	10.6651406060407	0.00483163527183686	0.0184417532996861	tRNA(adenine(34)) deaminase
EC:1.14.15.7	2368.47385880771	-0.300810135912579	0.140822271325936	10.655492192615	0.00485500039292175	0.0184977255113829	Choline monooxygenase
EC:4.1.3.17	4707.46667334936	-0.203516945459418	0.090460641205175	10.5660238077735	0.00507711595558785	0.0193093891262608	4-hydroxy-4-methyl-2-oxoglutarate aldolase
EC:1.14.13.40	6776.12266436366	-0.136631999028806	0.0829298722294628	10.560958818249	0.00508999002002226	0.0193237835402988	Anthraniloyl-CoA monooxygenase
EC:6.3.5.1	15939.446666743	0.0510775473379886	0.0346815131408251	10.55677325698	0.00510065340673874	0.0193297489175161	NAD(+) synthase (glutamine-hydrolyzing)
EC:1.3.1.104	449.042097798303	-0.214986588046178	0.266343290287602	10.5482097796134	0.00512253989441336	0.0193781491379409	Enoyl-[acyl-carrier-protein] reductase
EC:1.1.1.41	509.370810831336	0.0670729766425078	0.175430422446472	10.5381169169704	0.00514845577654294	0.0194415932165725	Isocitrate dehydrogenase (NAD(+))
EC:3.5.1.81	2996.49130772424	0.264829043584224	0.111295847338939	10.4914868254886	0.00526990252531926	0.0198297571129712	N-acyl-D-amino-acid deacylase
EC:4.1.3.4	17175.5662201371	-0.0427436103457379	0.040737948514572	10.4929941127288	0.00526593239312266	0.0198297571129712	Hydroxymethylglutaryl-CoA lyase
EC:1.18.1.3	8085.87135259228	-0.0801098297434588	0.0689633994006356	10.4877304427334	0.0052798097116865	0.0198319354188083	Ferredoxin--NAD(+) reductase
EC:1.11.1.19	2752.06428597018	0.59018001919382	0.191249077200384	10.4784355637677	0.00530440441473177	0.0198891777525921	Dye decolorizing peroxidase
EC:4.3.3.7	41193.8841201123	-0.0616573786166009	0.0209580566459265	10.46844799528	0.00533095971645869	0.0199535569668859	4-hydroxy-tetrahydrodipicolinate synthase
EC:3.5.1.118	13875.3114697483	-0.0161317873875578	0.0440843352115702	10.462395940079	0.00534711577971629	0.0199788543895902	Gamma-glutamyl hercynylcysteine S-oxide hydrolase
EC:2.6.1.9	34231.4603721334	0.029074050857345	0.0206693910021176	10.4412563804652	0.0054039333618041	0.0201557233810448	Histidinol-phosphate transaminase
EC:1.2.4.4	9525.83428091954	-0.131926834882534	0.0624023279686567	10.4252454599073	0.00544736796069291	0.0202821441058374	3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring)
EC:2.1.1.250	1960.10184585764	-0.475059057620179	0.18272652798271	10.4029727218724	0.00550837090567257	0.0204376903062127	[Trimethylamine--corrinoid protein] Co-methyltransferase
EC:3.2.1.54	19.2524468224335	2.35427955584905	1.34166375143294	10.4043889965194	0.00550447160342618	0.0204376903062127	Cyclomaltodextrinase
EC:2.1.1.72	35398.9033431995	0.0593942148359563	0.0346498843735357	10.3956735231457	0.00552851098187284	0.0204616097852135	Site-specific DNA-methyltransferase (adenine-specific)
EC:2.7.1.20	9101.06942220619	0.125028784948365	0.0577929190742802	10.3936647200582	0.00553406661641474	0.0204616097852135	Adenosine kinase
EC:2.4.2.52	4958.79361328285	-0.179186052138106	0.118898176006183	10.3077891990819	0.00577686229322456	0.0213222382558948	Triphosphoribosyl-dephospho-CoA synthase
EC:2.5.1.61	17513.344049218	0.0383654177295984	0.0161588194955495	10.2362898664885	0.00598711910533333	0.0220599917121987	Hydroxymethylbilane synthase
EC:2.4.1.246	360.723938922865	-0.569023431872924	0.247619181596265	10.209893729371	0.00606666126055309	0.0223143976469479	Mannosylfructose-phosphate synthase
EC:5.1.99.4	8596.25895362275	-0.00737589630936074	0.068527209871723	10.1912853828661	0.00612336993254577	0.0224453180630902	Alpha-methylacyl-CoA racemase
EC:5.5.1.24	23.954877914565	3.05696289340891	1.353990777659	10.191319990132	0.00612326397691687	0.0224453180630902	Tocopherol cyclase
EC:3.5.4.3	7829.82026616874	-0.217754513407435	0.0960003061308138	10.1806823392376	0.00615591931621715	0.022525790819755	Guanine deaminase
EC:2.4.1.230	99.6765593779206	0.765808322614655	0.45628836605137	10.1732947693226	0.00617870000596993	0.0225703027709486	Kojibiose phosphorylase
EC:1.7.99.4	28591.1375606229	-0.0495242189278031	0.0445996531345437	10.1619429610171	0.00621386942971386	0.0226598394641023	Nitrate reductase
EC:6.3.5.2	22379.5020179755	-0.0690152051049813	0.0219980997514912	10.1492702628044	0.00625336768092384	0.0227648282356919	GMP synthase (glutamine-hydrolyzing)
EC:5.1.3.3	16733.540696493	-0.103883104079182	0.0431851332396862	10.1440663912293	0.00626965972832472	0.0227851223631083	Aldose 1-epimerase
EC:2.7.4.23	1773.40949069273	-0.439336442562768	0.140633020556748	10.1324532164496	0.00630617095567216	0.0228787021361075	Ribose 1,5-bisphosphate phosphokinase
EC:6.2.1.34	4745.05361776696	-0.189633080399035	0.0820067803458147	10.1198204592865	0.00634612918161975	0.0229844474278085	Trans-feruloyl-CoA synthase
EC:5.2.1.8	112942.214355818	-0.0588064535494192	0.0321970282515731	10.0960850981081	0.00642189168913613	0.0232192886583391	Peptidylprolyl isomerase
EC:6.1.1.15	18321.6195799106	0.0351744343912896	0.0174358670367292	10.0843064784484	0.00645982378628728	0.0233167833100963	Proline--tRNA ligase
EC:3.5.3.9	1803.74185487263	-0.360435174517116	0.134929817461567	10.0643436912847	0.00652462469364884	0.0235107662689787	Allantoate deiminase
EC:2.4.1.129	6940.50458632837	0.263412867121138	0.117639647210563	10.0334764049242	0.00662610451035244	0.023836037544855	Peptidoglycan glycosyltransferase
EC:1.3.1.45	2277.70084606286	-0.224447399916508	0.14904274215993	9.99405590778258	0.00675800227608632	0.0242694473631073	2'-hydroxyisoflavone reductase
EC:2.6.1.98	2666.86295269241	-0.193667101418667	0.154160999516003	9.97605488851485	0.00681910229385593	0.02444757415976	UDP-2-acetamido-2-deoxy-ribo-hexuluronate aminotransferase
EC:4.1.1.20	27071.6491470517	0.0157756835574642	0.0212358345259853	9.96351266383277	0.00686200001804358	0.0245599529265331	Diaminopimelate decarboxylase
EC:5.2.1.13	46.5360989763827	0.933442193777091	0.763169682571791	9.9379539252929	0.00695025476914442	0.0248340195616824	Prolycopene isomerase
EC:3.4.11.1	23554.0313957291	-0.0340914329609404	0.0279279951627838	9.92978477959753	0.00697870164818384	0.0248521268074353	Leucyl aminopeptidase
EC:4.2.1.7	5508.62378624432	-0.19816361574273	0.0813463099940743	9.93190986730787	0.00697129040971073	0.0248521268074353	Altronate dehydratase
EC:5.4.99.62	1759.15842934588	0.23775581266966	0.144791426900495	9.90271789198317	0.00707378949650625	0.0251486228588165	D-ribose pyranase
EC:2.7.7.76	10561.0559196991	-0.185106763172771	0.0618228594407783	9.89834101446638	0.00708928700309603	0.0251616430193358	Molybdenum cofactor cytidylyltransferase
EC:2.6.1.1	11210.4172281979	-0.0361604138200737	0.0661583471982574	9.81734276241383	0.00738229006786066	0.0261143904896369	Aspartate transaminase
EC:5.4.2.12	42694.8703200534	0.17289630665984	0.0565226588969195	9.82028864431373	0.00737142439472721	0.0261143904896369	Phosphoglycerate mutase (2,3-diphosphoglycerate-independent)
EC:3.5.1.68	6073.89118031304	-0.172536443993024	0.121118466491568	9.80844742534464	0.0074151971728097	0.0261872245670987	N-formylglutamate deformylase
EC:5.4.99.21	8367.23716715554	-0.241711194995658	0.104583576541907	9.75407143855142	0.00761956712015605	0.0268643444402185	23S rRNA pseudouridine(2604) synthase
EC:2.7.1.90	611.948093017008	-0.47581845321755	0.170234278391376	9.74610170147832	0.00764999067010035	0.0269269539149559	Diphosphate--fructose-6-phosphate 1-phosphotransferase
EC:1.1.1.90	1236.42182507113	0.717200957709853	0.300782803552206	9.73895931060775	0.0076773591218195	0.0269786206495674	Aryl-alcohol dehydrogenase
EC:1.10.3.11	178.731932892826	-0.410728702191417	0.150377118442538	9.6974743718913	0.00783826957900022	0.0274986157177467	Ubiquinol oxidase (non-electrogenic)
EC:3.4.25.2	10124.8294275752	-0.219407720856587	0.0742109961849225	9.6877670801702	0.0078764062397508	0.0275868857754699	HslU--HslV peptidase
EC:4.1.1.28	1662.33456046999	0.0209578487861343	0.132844021805787	9.63469247380885	0.0080882229112597	0.0282821741929903	Aromatic-L-amino-acid decarboxylase
EC:2.3.1.233	562.041286741625	0.81790276545992	0.322046870097552	9.62679185344575	0.00812023709191697	0.0283474943471519	1,3,6,8-tetrahydroxynaphthalene synthase
EC:2.7.1.23	18828.0103411392	0.0591325303919527	0.027575314961125	9.61363773187668	0.00817382040204167	0.0284877740569518	NAD(+) kinase
EC:6.3.1.11	3.77962117737181	-0.0803877304902481	2.29957462581719	9.60382672018968	0.00821401563415585	0.0285810102098451	Glutamate--putrescine ligase
EC:5.99.1.2	25957.3351589167	-0.0913184691640621	0.0299968703417964	9.57988085862877	0.00831295257545787	0.0288780019206265	DNA topoisomerase
EC:1.3.99.5	613.688954678418	-0.0188462714722255	0.233593637890287	9.57368076255298	0.00833876311406273	0.028920408451056	3-oxo-5-alpha-steroid 4-dehydrogenase (acceptor)
EC:2.3.1.168	1960.3765528646	-0.459430896940776	0.148742742154987	9.5251643766556	0.00854351991277001	0.0295822855611548	Dihydrolipoyllysine-residue (2-methylpropanoyl)transferase
EC:4.1.1.12	363.983865966856	-0.510182666992975	0.174305764111697	9.51113638825862	0.00860365475806767	0.0297420650661006	Aspartate 4-decarboxylase
EC:1.4.7.1	3268.55873576841	0.252623929166065	0.0902067017418858	9.50773726262247	0.00861828964272419	0.02974429185135	Glutamate synthase (ferredoxin)
EC:2.4.1.83	13296.6160611789	0.195112859857872	0.0913469147186686	9.50023580337444	0.0086506752137893	0.029807675047838	Dolichyl-phosphate beta-D-mannosyltransferase
EC:3.4.24.75	52.6641599391641	2.07307726312124	1.36177573693418	9.44631174836874	0.00888708771549104	0.0305727321733559	Lysostaphin
EC:5.99.1.3	44264.106854444	0.0924962300666395	0.031478862930305	9.42320713699911	0.00899034937616017	0.0308780012499459	DNA topoisomerase (ATP-hydrolyzing)
EC:1.13.11.53	2347.56511840774	0.0831907596738056	0.121374248076428	9.36925321426668	0.00923618269317995	0.0314209117373783	Acireductone dioxygenase (Ni(2+)-requiring)
EC:1.13.11.54	2347.56511840774	0.0831907596738056	0.121374248076428	9.36925321426668	0.00923618269317995	0.0314209117373783	Acireductone dioxygenase (Fe(2+)-requiring)
EC:1.14.13.180	30.0487822029138	-2.55474117082449	1.27341051158832	9.36380330872927	0.00926138517697616	0.0314209117373783	Aklavinone 12-hydroxylase
EC:2.7.1.179	472.24650773125	0.810493990471585	0.335380796017824	9.36793220040849	0.00924228527102279	0.0314209117373783	Kanosamine kinase
EC:3.1.1.85	778.305722094107	0.0195654584681063	0.144293552406672	9.36266529421007	0.00926665647193613	0.0314209117373783	Pimeloyl-[acyl-carrier protein] methyl ester esterase
EC:3.1.13.3	3743.85374518298	0.172581128448978	0.131573013406058	9.36776647685605	0.00924305113492667	0.0314209117373783	Oligonucleotidase
EC:3.4.21.81	1164.04338284421	0.691342126672556	0.288890499339534	9.36985691190904	0.00923339518304629	0.0314209117373783	Streptogrisin B
EC:4.2.1.144	472.043363376354	0.808810896703345	0.335063101741813	9.37661262397268	0.00920225872028271	0.0314209117373783	3-amino-5-hydroxybenzoate synthase
EC:1.5.1.25	459.799340834442	0.701865709883039	0.320818759250904	9.29131770494288	0.00960320048252993	0.0324585122827641	Thiomorpholine-carboxylate dehydrogenase
EC:3.2.1.99	4710.74286100848	-0.387960888491475	0.161856229070527	9.29441558027401	0.00958833723768416	0.0324585122827641	Arabinan endo-1,5-alpha-L-arabinosidase
EC:1.1.1.31	26222.9115477648	-0.0752232114656584	0.0384404409811932	9.28711866513834	0.00962338377326485	0.0324751014316843	3-hydroxyisobutyrate dehydrogenase
EC:2.1.1.235	30.1460797518303	-2.52118702265055	1.27488285767392	9.26981690444501	0.00970699565155175	0.0327053450954026	dTDP-3-amino-3,6-dideoxy-alpha-D-glucopyranose N,N-dimethyltransferase
EC:2.5.1.115	69.873194668427	0.46147056709286	0.696375970596702	9.24793303809267	0.0098137921639398	0.0329087100008455	Homogentisate phytyltransferase
EC:2.5.1.116	69.873194668427	0.46147056709286	0.696375970596702	9.24793303809267	0.0098137921639398	0.0329087100008455	Homogentisate geranylgeranyltransferase
EC:3.5.3.8	2860.12263631824	-0.183864227543726	0.124612193401532	9.25036865433538	0.00980184812239282	0.0329087100008455	Formimidoylglutamase
EC:4.2.1.6	5812.60284261449	-0.14874312901081	0.0774219999555504	9.21737171939634	0.00996490499034835	0.0333628157629616	Galactonate dehydratase
EC:3.1.1.5	13299.8302572605	-0.217420220952852	0.0788127128720751	9.20869427345525	0.0100082338805845	0.0334551969027086	Lysophospholipase
EC:2.3.1.210	3.7743496698509	-0.0803884102559658	2.34005468987508	9.20429617628143	0.0100302666898873	0.0334762119037682	dTDP-4-amino-4,6-dideoxy-D-galactose acyltransferase
EC:3.6.1.41	6434.84466020111	-0.157848394670582	0.101830198072162	9.19429214358587	0.0100805639367979	0.0335913462846903	Bis(5'-nucleosyl)-tetraphosphatase (symmetrical)
EC:1.13.12.3	1011.45394169178	0.507453576753997	0.236049589378792	9.14918415867223	0.0103105041880006	0.0343038057960708	Tryptophan 2-monooxygenase
EC:1.2.1.12	22389.7188133901	0.0641445368440696	0.0475593223739102	9.14200021474221	0.0103476058241161	0.0343734530969857	Glyceraldehyde-3-phosphate dehydrogenase (phosphorylating)
EC:1.1.1.27	1600.55358898344	-0.171241362613396	0.15716293617801	9.10787806584923	0.0105256616905964	0.0348560074053082	L-lactate dehydrogenase
EC:4.99.1.3	7957.99938163024	-0.0759210303592582	0.0887421190176314	9.10806507066724	0.0105246775618819	0.0348560074053082	Sirohydrochlorin cobaltochelatase
EC:3.4.17.18	542.609400842828	0.776104005457409	0.320769618786536	9.0985313334532	0.010574967083494	0.0349317288465882	Carboxypeptidase T
EC:4.3.1.15	948.057211809496	-0.350901608346285	0.152507882342542	9.09731711915947	0.0105813891708386	0.0349317288465882	Diaminopropionate ammonia-lyase
EC:3.4.17.21	31.6151531630139	1.02738466632724	0.411227444574501	9.07289217713017	0.0107114063791346	0.0353061239721554	Glutamate carboxypeptidase II
EC:1.16.8.1	699.862406656868	-0.514100102381976	0.19896262814449	9.00854386817099	0.0110616408594619	0.0363554316553239	Cob(II)yrinic acid a,c-diamide reductase
EC:2.1.1.192	22054.7330093234	-0.0520644261478979	0.0324063843526739	9.00812584802054	0.0110639530954819	0.0363554316553239	23S rRNA (adenine(2503)-C(2))-methyltransferase
EC:1.1.1.276	442.96348251966	-0.633173093788009	0.218952598714078	8.99546788928137	0.0111341986833279	0.0365297938283259	Serine 3-dehydrogenase (NADP(+))
EC:3.5.99.5	626.655102364432	0.34913088195959	0.168212691759558	8.98672355666247	0.011182985826729	0.0366333249115962	2-aminomuconate deaminase
EC:1.2.1.11	18305.8985144961	0.0382721869981649	0.0195382150066776	8.9639966913528	0.0113107876917682	0.0369949763579988	Aspartate-semialdehyde dehydrogenase
EC:2.7.1.107	13996.965353843	0.0652733092425014	0.0218700417328731	8.95762252709613	0.0113468936067741	0.0370560611490043	Diacylglycerol kinase (ATP)
EC:1.1.1.261	1014.89736565981	0.490679693771582	0.264683254551709	8.95112889255614	0.0113837947701476	0.0370977699699576	sn-glycerol-1-phosphate dehydrogenase
EC:1.14.13.142	1583.45668408655	-0.147850971629933	0.190576494703196	8.94341225859296	0.0114278019009612	0.0370977699699576	3-ketosteroid 9-alpha-monooxygenase
EC:2.3.1.8	6544.66833386352	-0.0615804666637242	0.0636366385214815	8.94712626891578	0.0114066001058618	0.0370977699699576	Phosphate acetyltransferase
EC:3.2.2.24	389.646180397361	0.296717977196871	0.189458471143658	8.94312148613693	0.0114294634667555	0.0370977699699576	ADP-ribosyl-[dinitrogen reductase] hydrolase
EC:1.1.1.371	229.297823630368	-1.06179762431017	0.364692640120866	8.92928416633902	0.011508814221222	0.0372983826742653	Scyllo-inositol 2-dehydrogenase (NADP(+))
EC:1.14.13.106	551.129768840789	0.773517225418435	0.327665434981009	8.92156478756064	0.0115533205043166	0.0373288136659225	Epi-isozizaene 5-monooxygenase
EC:4.2.3.37	551.129768840789	0.773517225418435	0.327665434981009	8.92156478756064	0.0115533205043166	0.0373288136659225	Epi-isozizaene synthase
EC:2.5.1.60	40.563062275502	1.26444010012696	0.881697642454243	8.8921431105274	0.0117245358092408	0.0378245267533323	Protein geranylgeranyltransferase type II
EC:3.5.3.23	1302.2064850219	-0.519652606250003	0.194804407494212	8.88479492432222	0.0117676920769142	0.0378488855605442	N-succinylarginine dihydrolase
EC:6.1.1.3	17975.7669651333	0.0295175839541955	0.0182636144921032	8.88693288201569	0.0117551193841777	0.0378488855605442	Threonine--tRNA ligase
EC:3.5.1.15	20.7379961793363	2.08123403177576	1.32608506384243	8.856308239665	0.0119365027034405	0.0383338440294782	Aspartoacylase
EC:2.4.1.13	32.5221037909684	2.42147258498923	1.33347811331858	8.85117619544033	0.0119671713647249	0.0383743685089067	Sucrose synthase
EC:2.3.1.109	2958.57627943205	-0.438418520100953	0.166574910987499	8.82543650632988	0.0121221823439878	0.038812891059214	Arginine N-succinyltransferase
EC:2.7.11.1	101479.162230649	0.098362069404157	0.0335714600433436	8.82074094749987	0.0121506759894689	0.0388456197798659	Non-specific serine/threonine protein kinase
EC:1.2.1.28	2402.19547640977	0.365555105055176	0.162618994318239	8.8157328016037	0.0121811402950182	0.0388845409417548	Benzaldehyde dehydrogenase (NAD(+))
EC:3.1.6.1	5861.53981118921	-0.0170799950340058	0.0992559558559193	8.78956279533617	0.0123415779282833	0.039278734544207	Arylsulfatase
EC:5.3.1.6	19521.6472617217	0.0245816189778131	0.0180184598846485	8.79246334601368	0.012323692214912	0.039278734544207	Ribose-5-phosphate isomerase
EC:1.1.1.169	21685.9277629836	-0.076077101957797	0.0326648330785652	8.77126790489416	0.0124549897597637	0.0395804308359605	2-dehydropantoate 2-reductase
EC:2.9.1.1	4626.69681834326	-0.147046067331785	0.0557249420911012	8.76423853769984	0.0124988421264297	0.0396605050161037	L-seryl-tRNA(Sec) selenium transferase
EC:2.3.3.10	2525.25856999208	0.238175017571125	0.130977802453001	8.74495280717201	0.0126199497508323	0.0399256148367105	Hydroxymethylglutaryl-CoA synthase
EC:3.2.1.164	537.578152027247	0.800650313575693	0.333720603495022	8.74678469261949	0.0126083958918284	0.0399256148367105	Galactan endo-1,6-beta-galactosidase
EC:2.3.1.223	3.39261319721039	-0.0803880920174642	2.34692047898402	8.72620769730111	0.0127387869573433	0.0402416954997205	3-oxo-5,6-didehydrosuberyl-CoA thiolase
EC:3.5.4.12	3003.09051629823	0.0220334450090118	0.110606598553248	8.69858639625301	0.0129159383644733	0.0407407788766622	dCMP deaminase
EC:5.3.3.18	13688.507219654	-0.0372286119536892	0.0319878404221501	8.6949180868329	0.0129396499323539	0.0407551048239767	2-(1,2-epoxy-1,2-dihydrophenyl)acetyl-CoA isomerase
EC:2.4.1.117	537.737852777967	0.80064735075019	0.335169679847715	8.68410272925729	0.0130098129413411	0.0409154767948094	Dolichyl-phosphate beta-glucosyltransferase
EC:3.5.99.7	4595.09583939703	0.276338466063603	0.131715337972283	8.66852442724002	0.0131115440239755	0.0411745090029127	1-aminocyclopropane-1-carboxylate deaminase
EC:1.2.1.71	1357.50476921908	-0.50499562474838	0.194143813935105	8.66117611721006	0.0131598064767789	0.0412651158844128	Succinylglutamate-semialdehyde dehydrogenase
EC:1.1.1.292	730.241860046377	-0.50799048278197	0.204271368162679	8.64969223432115	0.0132355866694983	0.0413806724402254	1,5-anhydro-D-fructose reductase (1,5-anhydro-D-mannitol-forming)
EC:3.6.3.28	8322.11264631907	-0.241182066674593	0.0863648320361625	8.65092736483041	0.0132274153544664	0.0413806724402254	Phosphonate-transporting ATPase
EC:4.2.1.40	6501.10400848701	-0.0912940099066788	0.0828488919990855	8.6367948399452	0.0133212147581004	0.041587228451867	Glucarate dehydratase
EC:5.4.99.60	8530.77322108964	0.175816237884096	0.0685452804239691	8.62718309373543	0.013385388908727	0.0416652076426846	Cobalt-precorrin-8 methylmutase
EC:5.4.99.61	8530.77322108964	0.175816237884096	0.0685452804239691	8.62718309373543	0.013385388908727	0.0416652076426846	Precorrin-8X methylmutase
EC:1.1.1.159	447.725779903668	-0.0243589715500234	0.25019958491724	8.62351056047578	0.0134099906324566	0.0416807603576064	7-alpha-hydroxysteroid dehydrogenase
EC:3.2.1.17	1424.49879471365	-0.121883914353719	0.097434392687888	8.60179124403012	0.0135564121523464	0.0420743536290343	Lysozyme
EC:4.1.2.41	195.918882601313	-0.170706668967955	0.351214224700372	8.5944594492841	0.0136061997704352	0.0421059399009392	Vanillin synthase
EC:4.2.1.101	195.918882601313	-0.170706668967955	0.351214224700372	8.5944594492841	0.0136061997704352	0.0421059399009392	Trans-feruloyl-CoA hydratase
EC:2.1.3.3	10225.0166697633	0.118980744061119	0.0753182943233353	8.57969464756468	0.0137070178732619	0.0423562790676668	Ornithine carbamoyltransferase
EC:2.7.9.2	14809.9242278724	0.117179863635147	0.0420873993906961	8.57397481010798	0.0137462749396397	0.042415936896479	Pyruvate, water dikinase
EC:4.1.1.35	2908.55610649327	0.105494403505445	0.107164957782517	8.55743126050277	0.0138604526052602	0.0426540480735384	UDP-glucuronate decarboxylase
EC:6.2.1.1	29256.4719568474	-0.0175511866417424	0.0138961388353545	8.55698166176688	0.0138635687764887	0.0426540480735384	Acetate--CoA ligase
EC:4.3.1.18	3804.5826871674	-0.287867999376379	0.11802886300616	8.53753420093608	0.0139990319180561	0.0430085864996926	D-serine ammonia-lyase
EC:1.21.98.1	1522.36847297295	0.365343175163816	0.214914133678951	8.49106809894863	0.0143280797319514	0.0439559848631006	Cyclic dehypoxanthinyl futalosine synthase
EC:1.2.1.10	3957.15680568369	0.27681243848187	0.148243512159415	8.47616010200733	0.0144352802562763	0.044221045857123	Acetaldehyde dehydrogenase (acetylating)
EC:6.1.2.1	376.516520940081	-0.145717652439334	0.307332229464991	8.46230105671043	0.0145356572383737	0.0444644709191115	D-alanine--(R)-lactate ligase
EC:2.7.1.27	615.858237531235	-0.174069344324028	0.230126093063069	8.44557313812908	0.0146577427311093	0.0447735072504861	Erythritol kinase
EC:1.1.1.281	690.402400928149	0.114048904746184	0.233818501086261	8.4358817498721	0.0147289420347043	0.0449264429925128	GDP-4-dehydro-6-deoxy-D-mannose reductase
EC:3.1.1.3	3510.63105688781	-0.132687597170096	0.0974080589616226	8.41196076650641	0.014906165148505	0.0450370650556284	Triacylglycerol lipase
EC:3.1.26.12	14281.5450711842	0.00281920860980439	0.0251741916879409	8.42692454668446	0.0147950550343619	0.0450370650556284	Ribonuclease E
EC:3.1.3.6	4744.41508389199	-0.200555290645311	0.0738439720826717	8.41097732616214	0.0149134966129644	0.0450370650556284	3'-nucleotidase
EC:3.1.4.16	4744.41508389199	-0.200555290645311	0.0738439720826717	8.41097732616214	0.0149134966129644	0.0450370650556284	2',3'-cyclic-nucleotide 2'-phosphodiesterase
EC:3.2.1.165	900.100443794843	-0.0234895722827447	0.213276933614214	8.41167309533756	0.0149083093396824	0.0450370650556284	Exo-1,4-beta-D-glucosaminidase
EC:3.5.1.10	15769.7934072428	-0.0871005685590099	0.0397366007574345	8.4114369578914	0.0149100696486462	0.0450370650556284	Formyltetrahydrofolate deformylase
EC:4.3.1.19	38487.3879705135	0.00775692185963363	0.0238058243377818	8.41566956953369	0.0148785487471532	0.0450370650556284	Threonine ammonia-lyase
EC:3.2.1.80	338.227191273301	-0.605340342064773	0.363064969393138	8.39138911513658	0.0150602785981509	0.045351490509446	Fructan beta-fructosidase
EC:3.4.11.21	1552.87204446917	0.329489211601504	0.213396545188382	8.39251000203063	0.0150518405284515	0.045351490509446	Aspartyl aminopeptidase
EC:2.4.1.315	516.894877268061	-0.827734519413267	0.324328869744873	8.34047720115569	0.0154485736455303	0.0464549753470969	Diglucosyl diacylglycerol synthase (1,6-linking)
EC:6.5.1.3	11133.2463348168	0.134834110246567	0.0493307189235561	8.33115894990982	0.0155207184261314	0.0466059991157562	RNA ligase (ATP)
EC:3.5.2.7	12924.153210867	-0.0546218233362351	0.0378852494066737	8.31577920279318	0.0156405308692149	0.0468995326205232	Imidazolonepropionase
EC:6.5.1.2	18598.5627804049	0.0459947728502695	0.0201532838966575	8.30548519475514	0.0157212402720919	0.0470751504485456	DNA ligase (NAD(+))
EC:1.4.9.1	309.419536032228	-0.532794761149684	0.19226455280017	8.22473927663626	0.0163689400650455	0.0489456632606003	Methylamine dehydrogenase (amicyanin)
EC:3.2.2.4	6208.75769652493	-0.204285667655541	0.102108980829688	8.20854907077313	0.0165019861038931	0.049274188843928	AMP nucleosidase
EC:2.7.7.1	2877.76212877715	-0.198449767046803	0.139664806555948	8.18977735249365	0.0166576005663078	0.0496690866815853	Nicotinamide-nucleotide adenylyltransferase
EC:1.2.1.68	3865.75569463483	-0.255573720951707	0.113097549053891	8.16966407950468	0.0168259651719184	0.0500307719657321	Coniferyl-aldehyde dehydrogenase
EC:3.5.1.49	1561.47771505722	0.0175081375173936	0.102181244884558	8.17163291731839	0.0168094095238606	0.0500307719657321	Formamidase
EC:2.6.1.22	6346.635262097	0.185491081762665	0.0732172052554674	8.1633012984779	0.0168795803781281	0.0501200948099167	(S)-3-amino-2-methylpropionate transaminase
EC:1.16.1.3	2.93452943004178	-0.0803876677073568	2.35738868157854	8.08123154613602	0.0175866397016338	0.0508005380511868	Aquacobalamin reductase
EC:1.5.1.41	2.93452943004178	-0.0803876677073568	2.35738868157854	8.08123154613602	0.0175866397016338	0.0508005380511868	Riboflavin reductase (NAD(P)H)
EC:2.1.1.178	2.93452943004178	-0.0803876677073568	2.35738868157854	8.08123154613602	0.0175866397016338	0.0508005380511868	16S rRNA (cytosine(1407)-C(5))-methyltransferase
EC:2.1.1.265	2.93452943004178	-0.0803876677073568	2.35738868157854	8.08123154613602	0.0175866397016338	0.0508005380511868	Tellurite methyltransferase
EC:2.3.1.242	2.93452943004178	-0.0803876677073568	2.35738868157854	8.08123154613602	0.0175866397016338	0.0508005380511868	Kdo(2)-lipid IV(A) palmitoleoyltransferase
EC:2.4.1.180	2.93452943004178	-0.0803876677073568	2.35738868157854	8.08123154613602	0.0175866397016338	0.0508005380511868	Lipopolysaccharide N-acetylmannosaminouronosyltransferase
EC:2.4.1.325	2.93452943004178	-0.0803876677073568	2.35738868157854	8.08123154613602	0.0175866397016338	0.0508005380511868	TDP-N-acetylfucosamine:lipid II N-acetylfucosaminyltransferase
EC:2.4.2.7	13242.3312535505	0.0568268559960549	0.0422432942895044	8.10700280049878	0.0173614786054946	0.0508005380511868	Adenine phosphoribosyltransferase
EC:2.7.1.89	2.93452943004178	-0.0803876677073568	2.35738868157854	8.08123154613602	0.0175866397016338	0.0508005380511868	Thiamine kinase
