Feature	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Description
K01745	20317.7177454053	-0.0379536482758692	0.0505091327517258	5.9953642084559	0.0499026034505491	0.107067211832213	hutH, HAL; histidine ammonia-lyase [EC:4.3.1.3]
K06979	37.5618333828915	-0.91182108159466	1.05581912787929	5.99182226872327	0.0499910577593499	0.107223072018947	mph; macrolide phosphotransferase
K16397	18.288658384518	-4.38452779857427	1.81868119332214	5.9841046150831	0.0501843372700395	0.10760359638489	epoD; epothilone polyketide synthase D
K00153	5004.25815621598	0.403782044821814	0.164839850115129	5.98122223626081	0.0502567145476741	0.107724727579749	E1.1.1.306; S-(hydroxymethyl)mycothiol dehydrogenase [EC:1.1.1.306]
K01920	10561.8435484911	-0.139860853681532	0.0753049729998722	5.98007002639685	0.0502856760304156	0.107752750343848	gshB; glutathione synthase [EC:6.3.2.3]
K18233	4354.06941381369	0.402363260342344	0.164498335720252	5.9777679397003	0.0503435903478746	0.107842776291625	oleC5; oleandomycin transport system permease protein
K18785	252.119574049835	-1.05613850105957	0.453908947449879	5.97465681839461	0.0504219637976663	0.107976557775741	mp2; beta-1,4-mannooligosaccharide/beta-1,4-mannosyl-N-acetylglucosamine phosphorylase [EC:2.4.1.319 2.4.1.320]
K06439	24.5096097753072	-2.87137662083414	1.85633169478632	5.96868678033562	0.0505726991811757	0.108265165986974	yraD; similar to spore coat protein
K03111	25302.318367967	0.110172687183956	0.0474767285254642	5.95797714712467	0.0508442330687886	0.108812113812725	ssb; single-strand DNA-binding protein
K02313	17108.7413289591	0.0511453269950894	0.0216042365572728	5.95006595653575	0.0510457505759598	0.109208921263773	dnaA; chromosomal replication initiator protein
K02431	2606.69878936421	-0.276896262112297	0.156051423967333	5.94601040508508	0.051149364927689	0.109396087335095	fucU, FUOM; L-fucose mutarotase [EC:5.1.3.29]
K01095	5781.22170237506	-0.0344812598726299	0.0936113921589576	5.94314255276953	0.0512227619503914	0.109419806698424	pgpA; phosphatidylglycerophosphatase A [EC:3.1.3.27]
K09823	3798.82460721318	-0.234107549968361	0.106123625054628	5.94469150422151	0.0511831065227079	0.109419806698424	zur; Fur family transcriptional regulator, zinc uptake regulator
K14660	477.944773506933	-0.510220318419308	0.209481965157395	5.94305553661735	0.0512249906026977	0.109419806698424	nodE; nodulation protein E [EC:2.3.1.-]
K16237	898.877899671084	0.487359836258849	0.237662538561422	5.94357106910897	0.0512117882308144	0.109419806698424	aroP; aromatic amino acid permease
K01624	18222.112544939	0.0553540639836582	0.0307089481765701	5.9403953362069	0.0512931703060778	0.109530944904225	FBA, fbaA; fructose-bisphosphate aldolase, class II [EC:4.1.2.13]
K14669	830.550287736849	0.528737944551234	0.256822088953398	5.93884422955614	0.0513329663248508	0.109581421975177	whiEV; minimal PKS acyl carrier protein
K16876	8.94265075817669	-5.0153477886443	2.47948355100325	5.93391866885454	0.0514595439481282	0.109713494830621	hmfD; 2-furoate---CoA ligase [EC:6.2.1.31]
K16877	8.94265075817669	-5.0153477886443	2.47948355100325	5.93391866885454	0.0514595439481282	0.109713494830621	hmfA; 2-furoyl-CoA dehydrogenase large subunit [EC:1.3.99.8]
K16878	8.94265075817669	-5.0153477886443	2.47948355100325	5.93391866885454	0.0514595439481282	0.109713494830621	hmfB; 2-furoyl-CoA dehydrogenase FAD binding subunit [EC:1.3.99.8]
K16880	8.94265075817669	-5.0153477886443	2.47948355100325	5.93391866885454	0.0514595439481282	0.109713494830621	hmfE; 2-oxoglutaroyl-CoA hydrolase
K15785	765.069743788726	-0.46498324797932	0.193644839360316	5.9251991544856	0.0516843848342618	0.110158233169693	doeD; L-2,4-diaminobutyrate transaminase [EC:2.6.1.76]
K02623	874.704405932134	-0.522015335161445	0.216420997491487	5.92104409019714	0.0517918724209068	0.110352648054851	pcaQ; LysR family transcriptional regulator, pca operon transcriptional activator
K02654	14685.2937709528	0.100807054858626	0.0450619547499527	5.91511332330276	0.0519456831232269	0.110645610220391	pilD, pppA; leader peptidase (prepilin peptidase) / N-methyltransferase [EC:3.4.23.43 2.1.1.-]
K01056	17015.7932698558	0.051409224813644	0.0215165138029064	5.9085365951729	0.0521167806021603	0.110911701915841	PTH1, pth, spoVC; peptidyl-tRNA hydrolase, PTH1 family [EC:3.1.1.29]
K03183	19802.5377635322	0.0666692300358818	0.029634500652373	5.90842576146883	0.052119668830107	0.110911701915841	ubiE; demethylmenaquinone methyltransferase / 2-methoxy-6-polyprenyl-1,4-benzoquinol methylase [EC:2.1.1.163 2.1.1.201]
K06118	1392.08305533476	0.43122055141077	0.197723301511475	5.90927928220304	0.0520974309665606	0.110911701915841	SQD1, sqdB; UDP-sulfoquinovose synthase [EC:3.13.1.1]
K00526	14070.0628052487	0.0611239747519124	0.0310076962570226	5.90329951199021	0.0522534293919632	0.111130308097209	E1.17.4.1B, nrdB, nrdF; ribonucleoside-diphosphate reductase beta chain [EC:1.17.4.1]
K18286	3300.76465811238	0.367031209746404	0.150944890978558	5.90323295012075	0.052255168463875	0.111130308097209	add; aminodeoxyfutalosine deaminase [EC:3.5.4.40]
K07746	5040.19895516075	-0.212406914218072	0.0929331006687684	5.90168613993268	0.0522955985097412	0.111181426047983	parD1_3_4; antitoxin ParD1/3/4
K01756	17019.8972949051	0.0508493433265726	0.0214713392549135	5.90037356720603	0.0523299306625345	0.111184708569332	purB, ADSL; adenylosuccinate lyase [EC:4.3.2.2]
K03977	17039.5187793067	0.0514834219231547	0.0216265635044029	5.90099521266137	0.0523136678583028	0.111184708569332	engA, der; GTPase
K03709	7791.83636546895	0.332515837359988	0.139930040521124	5.89600112761809	0.0524444605408927	0.111393151076835	troR; DtxR family transcriptional regulator, Mn-dependent transcriptional regulator
K01457	4935.69160999484	-0.125633996597077	0.0670172371355671	5.89524875415793	0.0524641931623569	0.111400174711053	atzF; allophanate hydrolase [EC:3.5.1.54]
K02838	16982.9959930772	0.0512017314445628	0.0213658531796139	5.89128624584748	0.0525682411017309	0.111586169374629	frr, MRRF, RRF; ribosome recycling factor
K12942	319.629892440215	-0.427763751533226	0.239054895508482	5.89041142558582	0.0525912400125603	0.11160005937584	abgT; aminobenzoyl-glutamate transport protein
K02843	6359.55974820194	-0.0902598870989891	0.0941042154127959	5.88813976717165	0.0526510086160405	0.111691942581791	waaF, rfaF; heptosyltransferase II [EC:2.4.-.-]
K03590	11588.9481981689	-0.1340467046798	0.0601511536050921	5.88453733217489	0.0527459299954285	0.111858316832081	ftsA; cell division protein FtsA
K02470	21979.9820146877	0.105082522024616	0.0435221832932407	5.88328694745269	0.0527789166583711	0.111893283143818	gyrB; DNA gyrase subunit B [EC:5.99.1.3]
K01858	7636.85123402975	0.356870575332272	0.150574466727476	5.87191145501197	0.0530799650740162	0.112496350978743	INO1, ISYNA1; myo-inositol-1-phosphate synthase [EC:5.5.1.4]
K07009	3840.11352790929	0.410861671241228	0.169331425985346	5.87057730424152	0.0531153852248075	0.112536251982082	K07009; uncharacterized protein
K01991	21161.4268783499	-0.122293009497526	0.0646402342744645	5.86715521494898	0.0532063458169562	0.112693765562335	ABC-2.OM, wza; polysaccharide biosynthesis/export protein
K00566	17081.6077862021	0.0509481221749186	0.0213225785367819	5.86462538103547	0.0532736900094133	0.112801175661518	mnmA, trmU; tRNA-uridine 2-sulfurtransferase [EC:2.8.1.13]
K06942	16999.2223693665	0.0507963400582198	0.0214016216548756	5.86344243451589	0.053305209292992	0.112832687086477	ychF; ribosome-binding ATPase
K00891	15777.9727475099	0.0677004506842897	0.0325023724767702	5.85502820430344	0.0535299428527476	0.113273033518669	E2.7.1.71, aroK, aroL; shikimate kinase [EC:2.7.1.71]
K07395	6927.18179925331	-0.0596324012503801	0.0848359020017461	5.85415011133387	0.0535534501460075	0.113287429472933	K07395; putative proteasome-type protease
K13018	2880.95169265215	-0.0744459594063082	0.1419808369757	5.85042058271728	0.0536534078782659	0.113463489937761	wbpD, wlbB; UDP-2-acetamido-3-amino-2,3-dideoxy-glucuronate N-acetyltransferase [EC:2.3.1.201]
K01507	15926.8503119961	0.0463046043537363	0.0225399710586305	5.84154380521898	0.0538920718100087	0.113897173890769	ppa; inorganic pyrophosphatase [EC:3.6.1.1]
K10037	47.989919939756	0.00179505255831427	0.93218535686327	5.8416200282075	0.0538900179417613	0.113897173890769	glnP; glutamine transport system permease protein
K18331	39.0193726012931	0.960639779620854	0.395130542861077	5.84039246332364	0.0539231048416097	0.11392725764355	hndC; NADP-reducing hydrogenase subunit HndC [EC:1.12.1.3]
K03929	15459.4620583203	0.213502003825736	0.094985649529181	5.83247082725359	0.0541371079817447	0.114193166098859	pnbA; para-nitrobenzyl esterase [EC:3.1.1.-]
K07066	25.9555284367702	-0.320363578909877	1.08260359140244	5.83139979132147	0.0541661071397913	0.114193166098859	K07066; uncharacterized protein
K07140	13875.4337372059	0.0689249583803756	0.0422067742953905	5.83330998129424	0.0541143980599026	0.114193166098859	K07140; uncharacterized protein
K07222	8369.5115095062	0.172005574409398	0.0867335274482977	5.83465795438229	0.0540779379719565	0.114193166098859	K07222; putative flavoprotein involved in K+ transport
K07640	41.1320667644938	-0.209754211485601	0.62565232921357	5.83137324102697	0.0541668262076126	0.114193166098859	cpxA; two-component system, OmpR family, sensor histidine kinase CpxA [EC:2.7.13.3]
K09788	4818.76465731459	-0.0576668484033968	0.113994695309959	5.83260667580697	0.0541334308827264	0.114193166098859	prpF; 2-methylaconitate isomerase [EC:5.3.3.-]
K14727	2111.50558269111	0.375594657129027	0.214678507237864	5.83182862652774	0.0541544942179793	0.114193166098859	pcaL; 3-oxoadipate enol-lactonase / 4-carboxymuconolactone decarboxylase [EC:3.1.1.24 4.1.1.44]
K01929	17015.0136191829	0.0505517342540267	0.0210089758964137	5.82825926146347	0.0542512290926914	0.114335561126984	murF; UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase [EC:6.3.2.10]
K10008	5001.45548740895	0.394714337782522	0.163918549867203	5.82681843093422	0.0542903265877795	0.114382415321007	gluA; glutamate transport system ATP-binding protein [EC:3.6.3.-]
K01990	103530.016273822	0.118348895563494	0.0537573540257338	5.82296204199571	0.0543951098840617	0.114567588581896	ABC-2.A; ABC-2 type transport system ATP-binding protein
K02600	17001.0704525032	0.0505232742164214	0.0214861765920933	5.81663410003347	0.0545674869875249	0.114894969496862	nusA; N utilization substance protein A
K13487	990.541804251216	-0.535402578549457	0.258997996589549	5.81523592075422	0.0546056478897297	0.114939635005632	wspA; methyl-accepting chemotaxis protein WspA
K03596	17004.9210919654	0.0507394320498733	0.021588755109321	5.8133652661856	0.0546567459350512	0.115011495790108	lepA; GTP-binding protein LepA
K00013	16894.0831148067	0.0495668444877538	0.020956515199419	5.80925876831139	0.0547690851312484	0.115212138759345	hisD; histidinol dehydrogenase [EC:1.1.1.23]
K03433	4991.02579570298	0.386932197811314	0.160971104130608	5.8066058791614	0.0548417814902852	0.115329290563446	psmB, prcB; proteasome beta subunit [EC:3.4.25.1]
K02074	3424.09369286038	0.2604390703067	0.129136254774508	5.80535160833119	0.054876185500544	0.115365867967976	ABC.ZM.A; zinc/manganese transport system ATP-binding protein
K02834	17010.4674508006	0.0508013737253257	0.0215128114954071	5.79625277091782	0.0551264089995683	0.115855998089579	rbfA; ribosome-binding factor A
K06207	16981.8465652925	0.0507488184984316	0.0214597369893237	5.79413422433851	0.0551848338706658	0.115942857283413	typA, bipA; GTP-binding protein
K11081	358.036339973905	0.457528942326406	0.322008218429079	5.78971302682467	0.0553069603323899	0.116091552143073	phnS; 2-aminoethylphosphonate transport system substrate-binding protein
K11082	358.036339973905	0.457528942326406	0.322008218429079	5.78971302682467	0.0553069603323899	0.116091552143073	phnV; 2-aminoethylphosphonate transport system permease protein
K11083	358.036339973905	0.457528942326406	0.322008218429079	5.78971302682467	0.0553069603323899	0.116091552143073	phnU; 2-aminoethylphosphonate transport system permease protein
K00697	11133.9217912686	0.0493567757140112	0.0541418968603453	5.78517780999897	0.055432517163991	0.116319100063795	otsA; trehalose 6-phosphate synthase [EC:2.4.1.15 2.4.1.347]
K18360	9.9114501066491	-1.24467508744848	2.31924023094897	5.78006801792363	0.0555743225543303	0.116580592503393	padA; phenylacetyl-CoA:acceptor oxidoreductase accessory protein
K06178	17519.9618004605	0.0442043283388536	0.0195176294667671	5.77385248236004	0.055747303296224	0.116907300851883	rluB; 23S rRNA pseudouridine2605 synthase [EC:5.4.99.22]
K17329	6547.76644292031	0.40191861644741	0.167931198299617	5.77124203776532	0.0558201134258697	0.117023805024497	dasA; N,N'-diacetylchitobiose transport system substrate-binding protein
K01425	6076.36054036041	-0.052939439581874	0.0643344630931433	5.76888474747824	0.0558859443194814	0.117089426745358	glsA, GLS; glutaminase [EC:3.5.1.2]
K02528	16998.9089857868	0.0507045034694053	0.0215633812900704	5.76901230801377	0.0558823800126558	0.117089426745358	ksgA; 16S rRNA (adenine1518-N6/adenine1519-N6)-dimethyltransferase [EC:2.1.1.182]
K19551	82.8663379098285	-2.73351639469965	1.185921481874	5.76687771333084	0.0559420549680739	0.11717078962121	pelC; pectate lyase C [EC:4.2.2.2 4.2.2.10]
K03438	17002.1104087439	0.0507353152431682	0.0215637813733297	5.76264084076888	0.0560606902632402	0.117383019871965	mraW, rsmH; 16S rRNA (cytosine1402-N4)-methyltransferase [EC:2.1.1.199]
K00554	16992.8251696151	0.0512281154816874	0.0216354186516792	5.75651640091974	0.0562326235403488	0.117706682978594	trmD; tRNA (guanine37-N1)-methyltransferase [EC:2.1.1.228]
K11263	9192.47489385082	0.333930894316359	0.139074674788901	5.75527468465663	0.0562675468620248	0.117743444251235	bccA, pccA; acetyl-CoA/propionyl-CoA carboxylase, biotin carboxylase, biotin carboxyl carrier protein [EC:6.4.1.2 6.4.1.3 6.3.4.14]
K16363	1262.17167943908	0.419644453612175	0.251836344947177	5.75413391080326	0.0562996502899688	0.117774283857671	lpxC-fabZ; UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase / 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [EC:3.5.1.108 4.2.1.59]
K05364	4976.94449458108	0.374312606759581	0.155941340245152	5.75036913946832	0.0564057277527834	0.117914238764775	pbpA; penicillin-binding protein A
K05786	12887.2375071616	0.0871398163760412	0.0368548663931598	5.74990880486575	0.0564187120011346	0.117914238764775	rarD; chloramphenicol-sensitive protein RarD
K11615	34.0190300692915	-2.21546756104122	1.41964901838911	5.7506016608875	0.0563991703640407	0.117914238764775	malR; two-component system, CitB family, response regulator MalR
K07358	7.40336297117945	1.92956035439943	1.82126443282346	5.74667051755354	0.0565101359950735	0.118068928625566	fimE; type 1 fimbriae regulatory protein FimE
K04337	17.8060579073261	0.42042754243867	0.938402446855517	5.74426798352363	0.0565780605470488	0.118174439984627	csgE; curli production assembly/transport component CsgE
K13540	2950.40268474906	0.309629278896426	0.16257942514051	5.73727439309272	0.0567762487482996	0.118551883931948	cobIJ; precorrin-2 C20-methyltransferase / precorrin-3B C17-methyltransferase [EC:2.1.1.130 2.1.1.131]
K15654	17.8109719498666	-2.26104333268757	1.78155760642138	5.73568692205681	0.0568213319632148	0.118609502423676	srfAA, lchAA; surfactin family lipopeptide synthetase A
K00640	20191.4358789828	-0.122806186084588	0.0617578373841792	5.73386050047293	0.0568732455171772	0.11868133879923	cysE; serine O-acetyltransferase [EC:2.3.1.30]
K07230	30.5024784400589	0.900128778497586	0.583107228999501	5.73164465111449	0.0569362917082394	0.118776355080061	p19, ftrA; periplasmic iron binding protein
K00239	22471.2989928027	0.116842077065439	0.0488456004392545	5.72112664590014	0.0572365085434082	0.119255317636373	sdhA, frdA; succinate dehydrogenase / fumarate reductase, flavoprotein subunit [EC:1.3.5.1 1.3.5.4]
K02259	16189.6830879881	0.0350780341880873	0.019016733141776	5.71870304940842	0.0573059096856589	0.119255317636373	COX15, ctaA; cytochrome c oxidase assembly protein subunit 15
K02316	17047.7091832077	0.0481942805478685	0.0207723552065319	5.72073681213277	0.0572476659926388	0.119255317636373	dnaG; DNA primase [EC:2.7.7.-]
K02871	16994.0409186602	0.0504855329062057	0.0215358564938054	5.71561432894185	0.0573944790275907	0.119255317636373	RP-L13, MRPL13, rplM; large subunit ribosomal protein L13
K02874	16994.0409186602	0.0504855329062057	0.0215358564938054	5.71561432894185	0.0573944790275907	0.119255317636373	RP-L14, MRPL14, rplN; large subunit ribosomal protein L14
K02931	16994.0409186602	0.0504855329062057	0.0215358564938054	5.71561432894185	0.0573944790275907	0.119255317636373	RP-L5, MRPL5, rplE; large subunit ribosomal protein L5
K02946	16994.0409186602	0.0504855329062057	0.0215358564938054	5.71561432894185	0.0573944790275907	0.119255317636373	RP-S10, MRPS10, rpsJ; small subunit ribosomal protein S10
K02950	16994.0409186602	0.0504855329062057	0.0215358564938054	5.71561432894185	0.0573944790275907	0.119255317636373	RP-S12, MRPS12, rpsL; small subunit ribosomal protein S12
K02952	16994.0409186602	0.0504855329062057	0.0215358564938054	5.71561432894185	0.0573944790275907	0.119255317636373	RP-S13, rpsM; small subunit ribosomal protein S13
K02967	16994.0409186602	0.0504855329062057	0.0215358564938054	5.71561432894185	0.0573944790275907	0.119255317636373	RP-S2, MRPS2, rpsB; small subunit ribosomal protein S2
K02982	16994.0409186602	0.0504855329062057	0.0215358564938054	5.71561432894185	0.0573944790275907	0.119255317636373	RP-S3, rpsC; small subunit ribosomal protein S3
K03702	16994.0409186602	0.0504855329062057	0.0215358564938054	5.71561432894185	0.0573944790275907	0.119255317636373	uvrB; excinuclease ABC subunit B
K04127	1662.43518926927	0.196918634795264	0.138939159659358	5.72133233713754	0.0572306223219661	0.119255317636373	cefD; isopenicillin-N epimerase [EC:5.1.1.17]
K00762	17022.0634311508	0.0499292414956809	0.0215474103207981	5.71463660970142	0.0574225437301018	0.119277087772604	pyrE; orotate phosphoribosyltransferase [EC:2.4.2.10]
K17208	36.0784627074439	-0.953849463444468	0.405067326992242	5.71174426183089	0.0575056467923986	0.119340054022658	K17208, ibpA; inositol transport system substrate-binding protein
K17209	36.0784627074439	-0.953849463444468	0.405067326992242	5.71174426183089	0.0575056467923986	0.119340054022658	iatP; inositol transport system permease protein
K17210	36.0784627074439	-0.953849463444468	0.405067326992242	5.71174426183089	0.0575056467923986	0.119340054022658	iatA; inositol transport system ATP-binding protein
K02904	16993.7681206804	0.050485533692726	0.0215380846031184	5.71093215421035	0.057529001920789	0.119350690391756	RP-L29, rpmC; large subunit ribosomal protein L29
K03551	16995.0817134384	0.0503558122490377	0.0214885987974886	5.71034240082088	0.0575459683841114	0.119350690391756	ruvB; holliday junction DNA helicase RuvB [EC:3.6.4.12]
K00962	16993.6458567441	0.0504465643242717	0.021538365486234	5.70374434323276	0.0577361276888355	0.119435273328081	pnp, PNPT1; polyribonucleotide nucleotidyltransferase [EC:2.7.7.8]
K02601	17016.2340662994	0.0489256141387368	0.0212354681565457	5.70165977771927	0.0577963364309829	0.119435273328081	nusG; transcriptional antiterminator NusG
K02779	26.2300452232356	-2.42637885181175	1.33326919050576	5.70799973171484	0.0576134134579281	0.119435273328081	PTS-Glc-EIIC, ptsG; PTS system, glucose-specific IIC component
K02876	16994.6866515223	0.0503168450070126	0.0214909219477819	5.69855489833026	0.0578861314404897	0.119435273328081	RP-L15, MRPL15, rplO; large subunit ribosomal protein L15
K02878	16993.6458567441	0.0504465643242717	0.021538365486234	5.70374434323276	0.0577361276888355	0.119435273328081	RP-L16, MRPL16, rplP; large subunit ribosomal protein L16
K02886	16994.6866515223	0.0503168450070126	0.0214909219477819	5.69855489833026	0.0578861314404897	0.119435273328081	RP-L2, MRPL2, rplB; large subunit ribosomal protein L2
K02892	16994.6866515223	0.0503168450070126	0.0214909219477819	5.69855489833026	0.0578861314404897	0.119435273328081	RP-L23, MRPL23, rplW; large subunit ribosomal protein L23
K02906	16994.6866515223	0.0503168450070126	0.0214909219477819	5.69855489833026	0.0578861314404897	0.119435273328081	RP-L3, MRPL3, rplC; large subunit ribosomal protein L3
K02933	16994.6866515223	0.0503168450070126	0.0214909219477819	5.69855489833026	0.0578861314404897	0.119435273328081	RP-L6, MRPL6, rplF; large subunit ribosomal protein L6
K02939	16993.6458567441	0.0504465643242717	0.021538365486234	5.70374434323276	0.0577361276888355	0.119435273328081	RP-L9, MRPL9, rplI; large subunit ribosomal protein L9
K02965	16994.6866515223	0.0503168450070126	0.0214909219477819	5.69855489833026	0.0578861314404897	0.119435273328081	RP-S19, rpsS; small subunit ribosomal protein S19
K02988	16994.6866515223	0.0503168450070126	0.0214909219477819	5.69855489833026	0.0578861314404897	0.119435273328081	RP-S5, MRPS5, rpsE; small subunit ribosomal protein S5
K02992	16994.6866515223	0.0503168450070126	0.0214909219477819	5.69855489833026	0.0578861314404897	0.119435273328081	RP-S7, MRPS7, rpsG; small subunit ribosomal protein S7
K02994	16994.6866515223	0.0503168450070126	0.0214909219477819	5.69855489833026	0.0578861314404897	0.119435273328081	RP-S8, rpsH; small subunit ribosomal protein S8
K02996	16994.6866515223	0.0503168450070126	0.0214909219477819	5.69855489833026	0.0578861314404897	0.119435273328081	RP-S9, MRPS9, rpsI; small subunit ribosomal protein S9
K03979	16993.6458567441	0.0504465643242717	0.021538365486234	5.70374434323276	0.0577361276888355	0.119435273328081	obgE, cgtA; GTPase [EC:3.6.5.-]
K10543	10079.7439567128	0.253341807439851	0.107280747542326	5.70202252663483	0.0577858546023977	0.119435273328081	xylF; D-xylose transport system substrate-binding protein
K02968	16993.2266004817	0.0504465650193731	0.0215403517422836	5.69739390862895	0.057919743796671	0.119468279327562	RP-S20, rpsT; small subunit ribosomal protein S20
K11275	14.1661138015926	1.70567760899702	1.33306179105217	5.69471411418735	0.0579974023160123	0.119592089543082	H1_5; histone H1/5
K12280	1368.11490509389	-0.0962825734402057	0.182206325194736	5.69384991205439	0.0580224684705722	0.119607410689186	mshJ; MSHA biogenesis protein MshJ
K02881	16994.26739526	0.0503168457852869	0.0214926763975212	5.69232832139767	0.0580666284897627	0.119625721269007	RP-L18, MRPL18, rplR; large subunit ribosomal protein L18
K02948	16994.26739526	0.0503168457852869	0.0214926763975212	5.69232832139767	0.0580666284897627	0.119625721269007	RP-S11, MRPS11, rpsK; small subunit ribosomal protein S11
K02884	16994.2915896062	0.0502778767850107	0.0214934377082134	5.68668655435096	0.058230658931941	0.119854424545197	RP-L19, MRPL19, rplS; large subunit ribosomal protein L19
K02899	16994.2915896062	0.0502778767850107	0.0214934377082134	5.68668655435096	0.058230658931941	0.119854424545197	RP-L27, MRPL27, rpmA; large subunit ribosomal protein L27
K02926	16994.2915896062	0.0502778767850107	0.0214934377082134	5.68668655435096	0.058230658931941	0.119854424545197	RP-L4, MRPL4, rplD; large subunit ribosomal protein L4
K02077	5131.75808733987	0.180667745978469	0.093997980683933	5.68579704786623	0.0582565629663306	0.119871362268706	ABC.ZM.S; zinc/manganese transport system substrate-binding protein
K03435	748.853390421353	-0.36149108915561	0.233434927631717	5.68508835079257	0.0582772097520416	0.119877475443842	fruR1, fruR; LacI family transcriptional regulator, fructose operon transcriptional repressor
K00859	16908.1611089585	0.050066280226374	0.0214236357346879	5.6841295570573	0.0583051543615951	0.119898592140794	coaE; dephospho-CoA kinase [EC:2.7.1.24]
K01000	17518.8793767615	0.0539711505103144	0.0228390004880082	5.68279540807492	0.0583440612182176	0.119942231943605	mraY; phospho-N-acetylmuramoyl-pentapeptide-transferase [EC:2.7.8.13]
K01409	17196.7904201531	0.0515275147263042	0.0221980828876487	5.67791235965512	0.0584866836934506	0.120198996608783	KAE1, tsaD, QRI7; N6-L-threonylcarbamoyladenine synthase [EC:2.3.1.234]
K02114	16997.6134185746	0.0504356795939856	0.0215487504091012	5.67345994424505	0.058617032236963	0.120430388558341	ATPF1E, atpC; F-type H+-transporting ATPase subunit epsilon
K03703	17271.4807573708	0.0515391274615679	0.0221913979767976	5.67192564076754	0.0586620176482763	0.120486312444158	uvrC; excinuclease ABC subunit C
K03654	27053.1641771589	0.0685993345264607	0.0296656014619609	5.66843135834523	0.0587645980619793	0.120628851924765	recQ; ATP-dependent DNA helicase RecQ [EC:3.6.4.12]
K16937	3188.11628513718	0.242811851135003	0.191948828417296	5.66834994964501	0.0587669900854356	0.120628851924765	doxD; thiosulfate dehydrogenase [quinone] large subunit [EC:1.8.5.2]
K06214	247.678633144872	-0.574255357499899	0.304319533094805	5.66737901724952	0.0587955263988126	0.12065091075242	csgG; curli production assembly/transport component CsgG
K02521	43.2165711935324	1.24712241228612	0.620914428535472	5.66407490573982	0.0588927401657302	0.120813842650932	ilvY; LysR family transcriptional regulator, positive regulator for ilvC
K02890	16935.3299431659	0.0509426809514018	0.0215543623489767	5.66021549864485	0.0590064954170056	0.120978485834341	RP-L22, MRPL22, rplV; large subunit ribosomal protein L22
K14340	1204.57421575963	0.452487928964374	0.249821954172436	5.6601416375164	0.059008674600413	0.120978485834341	K14340; mannosyltransferase [EC:2.4.1.-]
K07223	309.089072250314	0.276065132744981	0.278603339561262	5.65590432311129	0.0591338262838122	0.121198431507046	K07223; putative iron-dependent peroxidase
K03589	15854.9224676302	0.0426184716070915	0.0185892805466602	5.6546765848162	0.0591701378594817	0.121236216000908	ftsQ; cell division protein FtsQ
K08348	2.58075892662425	-0.0650660316676603	2.14558747030963	5.65351186458879	0.0592046062232196	0.121270202176344	fdnG; formate dehydrogenase-N, alpha subunit [EC:1.17.5.3]
K02750	2.94688293567425	-0.0486686101330598	2.76401508512335	5.65262805159107	0.0592307749051016	0.121287172526087	PTS-Glv-EIIC, glvC, malP, aglA; PTS system, alpha-glucoside-specific IIC component
K02916	16992.7581922208	0.0504947167758833	0.0216105761976048	5.65202292668164	0.0592486986251371	0.121287254475001	RP-L35, MRPL35, rpmI; large subunit ribosomal protein L35
K01698	16974.113034982	0.0484791623629826	0.0209987863997659	5.65133589294015	0.0592690550488717	0.121292314828439	hemB, ALAD; porphobilinogen synthase [EC:4.2.1.24]
K14393	17186.9104257288	0.146548327629843	0.0625648005700853	5.64850246421344	0.0593530818774155	0.121427632365801	actP; cation/acetate symporter
K02887	16992.2418245309	0.0500937996799061	0.0215282467362121	5.64164213371816	0.0595570223309755	0.121808119857864	RP-L20, MRPL20, rplT; large subunit ribosomal protein L20
K02835	16992.887557393	0.0499251088873154	0.0214832870556523	5.62448441643159	0.0600701514909808	0.122820550923073	prfA, MTRF1, MRF1; peptide chain release factor 1
K11959	10227.7803032739	-0.126504014697845	0.072249220081726	5.62003427045028	0.060203960775113	0.12305704098156	urtA; urea transport system substrate-binding protein
K03524	16965.0906399125	0.0508684542570448	0.0218454362647817	5.6179782695321	0.0602658822966518	0.123146494045162	birA; BirA family transcriptional regulator, biotin operon repressor / biotin---[acetyl-CoA-carboxylase] ligase [EC:6.3.4.15]
K00602	16975.839210821	0.0496665785908225	0.0217609877512594	5.61053746752134	0.0604905131450555	0.123307581533154	purH; phosphoribosylaminoimidazolecarboxamide formyltransferase / IMP cyclohydrolase [EC:2.1.2.3 3.5.4.10]
K01876	16952.8770409563	0.0496301619639504	0.0215296295651952	5.60967188208707	0.0605166986646428	0.123307581533154	aspS; aspartyl-tRNA synthetase [EC:6.1.1.12]
K02115	16992.9674905597	0.0500837375551114	0.0215300385634746	5.6114245898512	0.0604636878523466	0.123307581533154	ATPF1G, atpG; F-type H+-transporting ATPase subunit gamma
K05369	10.9442580575233	3.72898316009003	2.17936522506158	5.60694525314214	0.0605992582202892	0.123307581533154	pebA; 15,16-dihydrobiliverdin:ferredoxin oxidoreductase [EC:1.3.7.2]
K05370	10.9442580575233	3.72898316009003	2.17936522506158	5.60694525314214	0.0605992582202892	0.123307581533154	pebB; phycoerythrobilin:ferredoxin oxidoreductase [EC:1.3.7.3]
