Feature	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	sig
PWY-5419	1779.18657156814	0.0705447529329915	0.171740750843414	0.600489535241024	0.740636914558449	0.829768004562618	Not Significant
PWY-5420	2280.25907191547	0.0659380009398279	0.152969699190748	0.541370951140436	0.762856395648848	0.84078941419724	Not Significant
PWY-5430	496.488781093891	-0.226181065269738	0.2408154410207	3.1343234610996	0.208636509418166	0.318659668681652	Not Significant
PWY-5431	1753.20002858169	-0.18045114437764	0.123876374570351	2.65140259809039	0.265616617075883	0.38246766712149	Not Significant
PWY-5484	18671.9359434636	0.043724211799976	0.0150266631438196	8.89090743799096	0.0117317818909073	0.0339787164395908	Not Significant
PWY-5505	8362.97633766904	0.174450769026228	0.0681698997869987	24.8156527291316	4.08648093825647e-06	3.32877926428808e-05	Not Significant
PWY-5507	330.190976059453	-0.189020753450418	0.471847705977325	5.38471272304008	0.0677211756427565	0.139363050927988	Not Significant
PWY-5509	9238.89625281434	-0.207471207757318	0.0496175087999618	24.7035297962062	4.32211843210063e-06	3.44887409581907e-05	Not Significant
PWY-5529	2678.12616262616	0.72191967269356	0.14273056006709	29.6731112904259	3.60218283852801e-07	3.35346069015346e-06	Not Significant
PWY-5531	2749.83943244538	0.654318293425325	0.201169729026354	12.0109294888296	0.00246524337424783	0.00887494388821678	Not Significant
PWY-5647	971.558218957941	0.0831302781228353	0.153158395241275	0.71533250421632	0.699306428109938	0.794851201717982	Not Significant
PWY-5651	3287.65149627584	0.00420146712093706	0.152080863978412	0.558121193433806	0.756494060769671	0.837929682042327	Not Significant
PWY-5654	904.171806126812	0.0761519999551385	0.163046868917074	0.49653553847304	0.780151014865361	0.849690938195978	Not Significant
PWY-5655	1737.36373939273	0.0716959066247856	0.131944877568459	0.72965985754297	0.694314723795343	0.791478300303146	Not Significant
PWY-5656	155.19554441818	0.492900180846667	0.309098590695025	3.05174939290302	0.217430787725021	0.3282449343648	Not Significant
PWY-5659	20473.8704599289	0.0181196359473756	0.0131475680662593	1.98861286977254	0.369979960771994	0.498835050558102	Not Significant
PWY-5667	24318.0809829126	-0.0629078807224319	0.0251704382156497	13.3636307664398	0.00125350032233257	0.00490118626032034	Not Significant
PWY-5676	3288.01492971685	-0.263964586863848	0.0999900144381735	9.10239546486628	0.0105545552770694	0.0317448547179549	Not Significant
PWY-5677	123.199731155753	0.483400585130889	0.620672140309033	1.07748381787522	0.583481864120353	0.704140150836599	Not Significant
PWY-5686	20172.4110654802	0.00125815031928712	0.0087786230571561	0.333428827785468	0.846441308701222	0.884788178369258	Not Significant
PWY-5695	28989.6005206076	0.0118445113095795	0.0200746659409938	18.3482922068476	0.000103685725568462	0.00060509132383983	Not Significant
PWY-5705	2308.37628603762	-0.293366971644124	0.0893082735068784	12.5173584078936	0.00191377183035797	0.00724187963885843	Not Significant
PWY-5741	1752.63487564458	-0.280649659809476	0.136074987932836	4.49629852953001	0.105594471239725	0.192931954461367	Not Significant
PWY-5747	5067.20059552091	0.0299624774580429	0.0718995589432762	0.532968299022912	0.766068146184337	0.841383834713696	Not Significant
PWY-5837	2823.90229209445	0.895963119726829	0.110449762349018	86.4532530564538	1.68622151968057e-19	8.2414076774388e-18	Not Significant
PWY-5838	5541.47111822522	0.656765172196962	0.0711346854002825	112.626814863171	3.49460340144509e-25	4.60722599813479e-23	Not Significant
