function	description	KO1	KO2	KO3	KO4	KO5	KO6	OE1	OE2	OE3	OE4	OE5	OE6	WT1	WT2	WT3	WT4	WT5	WT6
EC:4.2.1.28	Propanediol dehydratase	110.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:4.2.1.3	Aconitate hydratase	23525.29	22615.99	28776.89	28091.43	31594.120000000006	28186.86	17783.329999999998	22748.08	25647.460000000006	20758.21	21723.07	22479.970000000005	27559.990000000005	31111.53	26518.08	26433.74	28449.58	26864.62000000001
EC:4.2.1.32	L(+)-tartrate dehydratase	0.0	0.0	1.2	0.0	1.0	0.6	0.8	103.6	1.0	126.0	2.4	118.0	0.0	2.4	0.0	0.8	0.0	0.34
EC:4.2.1.33	3-isopropylmalate dehydratase	34212.900000000016	35350.320000000014	40066.4	40941.63000000001	40191.56	40120.34	27339.04	31795.96	36352.68	28962.58	32365.640000000007	33652.42000000001	39374.98	42190.58	38829.5	39397.14	41027.86	37875.63000000001
EC:4.2.1.35	(R)-2-methylmalate dehydratase	34107.900000000016	35251.320000000014	39976.4	40823.63000000001	40131.56	39988.34	27267.04	31698.96	36277.68	28898.58	32265.640000000007	33564.42000000001	39325.98	42131.58	38774.5	39312.14	40930.86	37775.63000000001
EC:4.2.1.36	Homoaconitate hydratase	28.0	0.0	13.0	0.0	17.0	0.0	0.0	0.0	0.0	23.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	6.0
EC:4.2.1.40	Glucarate dehydratase	6664.34	6194.0	7292.84	7254.93	8840.59	7552.31	3544.74	4937.8	6705.049999999998	5533.0	5421.3499999999985	5248.84	7260.58	7761.54	6326.91	7268.049999999998	8404.91	6464.700000000002
EC:4.2.1.41	5-dehydro-4-deoxyglucarate dehydratase	5230.62	5481.25	6340.21	6501.93	6916.32	6524.59	3073.67	4705.5	7161.56	5132.15	4812.700000000002	4535.92	6342.83	6783.67	5525.08	6749.4000000000015	7092.1	5489.66
EC:4.2.1.42	Galactarate dehydratase	5331.87	3803.0	5242.81	5724.43	7621.82	6315.64	2774.07	3173.8	4313.81	3841.73	3784.15	3490.17	5219.08	6363.37	4410.58	4590.05	5329.01	4817.66
EC:4.2.1.43	2-dehydro-3-deoxy-L-arabinonate dehydratase	316.17	289.0	548.33	525.0	723.6700000000002	559.67	267.67	534.0	653.3399999999998	463.67	566.0	376.17	567.0	711.6700000000002	645.33	575.65	787.99	590.67
EC:4.2.1.44	Myo-inosose-2 dehydratase	4288.25	5366.0	5537.0	5921.33	5277.33	5153.25	2800.58	4407.75	5483.25	4141.08	4202.0	4493.0	4603.0	5286.25	4324.0	5973.0	6114.43	4294.5
EC:4.2.1.45	CDP-glucose 4,6-dehydratase	3309.17	3064.33	4293.46	4264.67	5342.469999999998	4623.29	2440.44	2638.3	3041.78	2793.67	2945.0	2980.64	3470.0	4170.17	3594.0	3455.92	3792.66	3457.11
EC:4.2.1.46	dTDP-glucose 4,6-dehydratase	18748.03	23389.910000000003	24577.12	22746.650000000005	22833.77	22281.06	15782.929999999997	21347.23	22558.62	17132.760000000002	18899.07	19197.040000000005	25854.98	26667.21	23540.25	24173.49	25640.77	23144.65
EC:4.2.1.47	GDP-mannose 4,6-dehydratase	8457.25	8046.16	9422.08	9070.16	9916.58	9648.25	7353.8499999999985	8076.41	8608.119999999999	7133.25	8555.09	9311.98	9396.9	10455.59	10306.08	9612.98	9809.16	9448.52
EC:4.2.1.49	Urocanate hydratase	12639.67	13383.33	15255.13	15091.15	15637.72	15443.79	8291.69	11664.35	13825.48	10760.25	11271.7	11333.14	14367.5	16428.92	13101.75	14568.97	15283.5	13472.88
EC:4.2.1.5	Arabinonate dehydratase	76.0	52.0	107.0	96.0	143.0	92.0	38.0	43.0	41.0	44.0	51.0	62.0	46.0	108.0	46.0	70.0	98.0	64.0
EC:4.2.1.51	Prephenate dehydratase	15864.37	17319.74	19758.53	18975.9	19185.78	18866.67	13257.86	16560.98	18032.300000000007	14521.46	15676.32	16608.05	19468.91	21047.46	19066.25	19306.14	20755.67	18529.41
EC:4.2.1.53	Oleate hydratase	697.6700000000002	769.7500000000001	846.16	877.0	603.1700000000002	853.56	476.25	692.75	1729.51	969.89	703.25	700.42	1016.58	1176.92	875.3300000000003	1475.9	1125.66	828.34
EC:4.2.1.55	3-hydroxybutyryl-CoA dehydratase	1066.5	1000.0	1372.3	1113.83	857.8	1141.9	1113.6	942.8	859.4	669.0	967.0	1063.8	806.0	838.0	1119.0	992.6	845.0	1016.0
EC:4.2.1.56	Itaconyl-CoA hydratase	0.0	8.0	0.0	0.0	53.0	45.0	0.0	110.0	0.0	110.0	24.0	114.0	0.0	0.0	34.0	0.0	0.0	0.0
EC:4.2.1.57	Isohexenylglutaconyl-CoA hydratase	1116.0	451.0	662.75	846.1	1449.25	746.0	470.5	906.5	704.0	638.5	875.45	492.5	1082.75	1227.0	800.25	676.8	1260.75	1118.42
EC:4.2.1.59	3-hydroxyacyl-[acyl-carrier-protein] dehydratase	17975.65	16872.410000000003	23368.28	21547.75	23895.700000000004	21555.74	15075.06	18966.38	19779.43	16198.990000000002	17913.219999999998	18967.310000000005	19476.99	22145.99	20778.01	19748.16	20997.69	20485.870000000006
EC:4.2.1.6	Galactonate dehydratase	6355.25	6032.75	6427.1	6809.83	7426.0	6438.72	3234.4	5078.3	5605.75	4940.41	4983.95	4710.25	6284.08	6680.2	5386.67	6365.23	7593.76	5483.67
EC:4.2.1.68	L-fuconate dehydratase	2874.0	4383.75	4043.34	3772.33	3608.0	3464.5	1880.75	3169.75	3795.0	2642.83	3098.25	2838.75	3574.75	3486.75	3368.0	4089.25	4486.5	3273.5
EC:4.2.1.7	Altronate dehydratase	5667.74	4522.5	6682.3600000000015	6989.16	7783.1399999999985	6480.14	3474.51	4466.3	5242.51	4418.61	4868.700000000002	4733.84	5220.5	6836.04	5510.83	6045.93	6027.18	5369.8499999999985
EC:4.2.1.75	Uroporphyrinogen-III synthase	21169.7	25349.49	26963.5	25845.4	24082.410000000003	25197.29	17708.469999999998	23255.36	25913.19	19265.76	20714.74	21925.750000000004	27796.15	28983.54	25712.42	26681.58	27908.860000000004	25479.740000000005
EC:4.2.1.76	UDP-glucose 4,6-dehydratase	0.0	0.0	0.0	0.0	0.0	0.0	12.0	13.0	8.0	0.0	0.0	9.0	0.0	0.0	12.0	6.0	12.0	0.0
EC:4.2.1.77	Trans-L-3-hydroxyproline dehydratase	209.0	215.0	277.8	432.33	218.8	350.4	158.6	193.3	191.4	144.0	252.0	245.8	184.0	164.0	242.0	298.6	321.0	216.0
EC:4.2.1.79	2-methylcitrate dehydratase	817.5	1108.25	830.65	967.18	701.38	782.2	782.0	1339.1	1137.93	914.5	1219.15	1279.05	1069.0	927.7	1299.42	1200.88	1023.5	1097.27
EC:4.2.1.8	Mannonate dehydratase	5547.15	5529.75	8024.64	7849.5	7510.13	6588.35	3432.07	4575.6	5690.15	4632.93	4765.15	4566.75	4807.25	5584.9	4923.5	5292.450000000002	5711.45	5229.87
EC:4.2.1.80	2-oxopent-4-enoate hydratase	3977.5	5336.0	6655.77	5255.86	4656.5	4731.8	2628.4	3681.3	3640.1	3029.5	3856.1	3274.5	4424.0	3816.7	4446.0	4614.0	4854.5	4947.980000000001
EC:4.2.1.83	4-oxalmesaconate hydratase	4537.0	3691.25	5739.5	4957.66	5700.83	4616.5	2471.25	3291.75	4798.0	3403.5	3727.25	3200.75	4319.25	5107.75	3934.5	4759.0	4724.5	4605.0
EC:4.2.1.84	Nitrile hydratase	5517.0	6827.0	9698.5	8083.5	6014.1399999999985	6333.0	4799.0	5448.5	4931.0	4116.0	6107.0	5462.0	5972.0	5553.5	6912.0	6676.5	6108.0	7300.5
EC:4.2.1.9	Dihydroxy-acid dehydratase	32136.32	31706.08	37192.75	36512.48	38161.43	35811.73	22658.770000000004	26443.23	30342.76	25013.69	28299.02	28284.710000000006	34348.320000000014	38338.21	32487.16	35039.3	37100.61	32615.150000000005
EC:4.2.1.90	L-rhamnonate dehydratase	226.0	180.5	306.1	325.33	305.5	290.3	68.4	115.8	136.0	93.0	154.2	188.0	78.0	242.2	82.0	200.4	185.0	97.0
EC:4.2.1.91	Arogenate dehydratase	538.17	907.5	1092.83	947.33	1009.0	951.67	513.67	903.0	795.8399999999998	1021.5	834.0	850.6700000000002	891.0	1050.67	906.33	1016.65	1854.99	803.84
EC:4.2.1.96	4a-hydroxytetrahydrobiopterin dehydratase	14881.67	16405.66	16962.05	17526.18	16830.05	17680.789999999994	11893.29	14237.88	15836.98	12466.48	14587.37	14689.63	17932.239999999998	18792.26	17203.079999999998	17859.12	18799.32	16506.04
EC:4.2.1.99	2-methylisocitrate dehydratase	5885.12	4471.83	7502.98	6585.18	9493.32	6938.55	4235.4	5486.63	6402.39	4986.65	5386.27	5418.16	6944.08	8274.369999999999	6297.08	5998.18	7458.01	6513.740000000002
EC:4.2.2.1	Hyaluronate lyase	320.0	726.0	414.33	359.0	232.0	504.67	217.0	248.0	295.67	310.3300000000001	306.0	268.0	489.33	409.0	348.0	551.75	994.01	283.67
EC:4.2.2.10	Pectin lyase	262.17	228.00000000000003	315.83	863.0	421.67	309.17	620.27	598.0	463.34	1100.67	366.00000000000006	893.67	348.0	495.67	402.32999999999987	417.15	584.49	301.67
EC:4.2.2.17	Inulin fructotransferase (DFA-I-forming)	12.0	30.0	0.0	18.0	0.0	15.0	0.0	61.0	32.0	18.0	26.0	0.0	20.0	0.0	0.0	22.0	24.0	4.0
EC:4.2.2.2	Pectate lyase	6788.879999999999	7463.25	8444.62	8429.0	7618.58	7073.35	4457.91	5590.25	9790.13	6974.66	5712.75	5633.93	8364.08	8701.43	7394.32	9174.3	8017.57	6857.15
EC:4.2.2.23	Rhamnogalacturonan endolyase	4901.87	3242.75	5731.63	5216.0	5949.57	4665.67	1925.52	2218.75	5363.440000000001	3660.57	2827.25	2374.42	3999.25	4875.92	3108.33	4977.5999999999985	4428.59	3586.4700000000007
EC:4.2.2.24	Rhamnogalacturonan exolyase	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0
EC:4.2.2.3	Poly(beta-D-mannuronate) lyase	64.2	76.0	91.88	87.1	183.65	128.67000000000002	121.5	251.5	110.77	365.23	111.65	347.5	54.08	54.0	68.25	43.8	179.01999999999995	72.72
EC:4.2.2.5	Chondroitin AC lyase	27.0	37.0	31.0	30.0	49.0	23.0	97.0	85.0	85.0	255.0	82.0	239.0	38.0	30.0	24.0	30.0	83.0	45.0
EC:4.2.2.6	Oligogalacturonide lyase	3166.5	2049.0	3785.0	3564.0	4506.0	3342.0	1077.5	949.5	2130.0	1767.83	1642.5	1333.5	2318.0	2837.5	1849.0	1980.0	2523.0	2268.5
EC:4.2.3.1	Threonine synthase	20222.78	25124.49	25229.71	24414.6	22411.27	23639.25	17124.18	22189.81	23998.23	18064.54	20656.74	21420.28	26779.98	27105.46	25313.92	26141.9	26715.6	24642.330000000005
EC:4.2.3.118	2-methylisoborneol synthase	1127.5	2102.25	1559.5	1448.5	977.0	1195.0	810.75	1270.75	2002.5	1304.5	1250.25	1076.25	1953.75	1676.75	1618.0	2235.0	2257.17	1242.5
EC:4.2.3.12	6-pyruvoyltetrahydropterin synthase	9844.08	9112.24	13374.65	11751.4	13896.38	12404.75	8505.429999999997	10924.56	12585.1	9804.64	9643.490000000002	10598.53	12285.98	13597.71	11942.75	10927.37	12067.32	11688.93
EC:4.2.3.124	2-deoxy-scyllo-inosose synthase	15.0	18.0	36.0	0.0	7.0	9.0	0.0	28.0	0.0	14.0	9.0	17.0	34.0	0.0	24.0	24.0	7.0	20.0
EC:4.2.3.130	Tetraprenyl-beta-curcumene synthase	215.0	193.0	247.8	618.0	104.3	245.62	595.8700000000001	405.8	354.4	386.64	191.0	751.3	105.0	45.0	149.0	104.6	112.0	112.0
EC:4.2.3.22	Germacradienol synthase	1197.5	2233.75	1590.5	1611.5	1059.0	1322.0	937.75	1310.75	2032.5	1417.5	1333.25	1276.75	2050.25	1790.75	1714.0	2383.5	2317.51	1414.5
EC:4.2.3.3	Methylglyoxal synthase	4727.37	3903.5	6818.1100000000015	6562.63	7780.370000000001	6274.76	3281.94	4367.4000000000015	5564.71	4540.37	3725.7	4137.97	5198.08	6592.37	4518.83	4446.85	5193.76	5040.410000000002
EC:4.2.3.37	Epi-isozizaene synthase	450.0	396.75	511.5	374.0	146.5	323.0	291.75	540.75	1384.5	669.5	415.25	446.75	654.25	670.25	504.0	1117.25	593.3399999999998	485.0
EC:4.2.3.4	3-dehydroquinate synthase	16433.15	18080.49	20081.0	19044.9	19799.68	19159.92	14010.35	17209.809999999998	18197.97	14493.580000000002	16174.070000000003	16945.29	20392.99	21516.79	19858.42	19884.93	20257.03	19152.370000000006
EC:4.2.3.5	Chorismate synthase	15312.45	16415.16	18695.5	18094.9	18306.08	17913.82	12791.12	15748.28	17279.440000000002	13470.04	14834.570000000003	15791.76	18684.99	20187.79	18161.75	18458.92	19032.93	17820.570000000003
EC:4.2.3.7	Pentalenene synthase	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	37.0	21.0	12.0	0.0
EC:4.2.3.75	(-)-germacrene D synthase	1197.5	2233.75	1590.5	1611.5	1059.0	1322.0	937.75	1310.75	2032.5	1417.5	1333.25	1276.75	2050.25	1790.75	1714.0	2383.5	2317.51	1414.5
EC:4.2.3.89	(+)-beta-caryophyllene synthase	51.0	28.0	0.0	23.0	0.0	39.0	41.0	40.0	113.0	86.0	53.0	59.0	63.0	45.0	83.0	69.0	54.0	75.0
EC:4.2.3.90	5-epi-alpha-selinene synthase	0.0	5.33	0.0	0.0	0.0	4.33	17.33	26.33	8.0	2.0	30.67	21.99	2.33	0.0	0.0	16.33	6.67	8.0
EC:4.2.3.96	Avermitilol synthase	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	37.0	21.0	12.0	0.0
EC:4.2.99.18	DNA-(apurinic or apyrimidinic site) lyase	45095.07	55517.65	55965.84	54291.39	48074.05	52379.36000000001	38338.3	48976.01	54200.59	40994.39	44849.59	46660.26	59481.82000000001	60898.2	56348.67000000001	58808.10999999999	58364.79	54937.06000000001
EC:4.2.99.20	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase	392.5	410.83	234.4	349.3	257.8	324.75000000000006	758.33	572.7300000000001	570.4	494.47	509.37	956.79	319.83	278.7	403.0	325.8300000000001	341.67	346.5
EC:4.2.99.21	Isochorismate lyase	2280.15	2738.25	3050.1	2923.5	3304.3	2826.25	1562.5	2191.0	1990.95	1727.55	2395.25	2096.25	2319.75	2372.5	2474.0	2704.15	2717.95	2378.6
EC:4.3.1.1	Aspartate ammonia-lyase	2408.75	2206.5	2697.75	2317.93	2032.65	1860.97	2686.6600000000008	2746.4500000000007	3698.45	2851.72	2414.15	3481.9	3187.25	3435.45	2515.75	3158.0000000000005	4016.84	2212.42
EC:4.3.1.12	Ornithine cyclodeaminase	16146.5	16842.0	19297.47	20458.16	20583.13	18010.239999999998	9535.1	13205.1	15475.54	12312.64	14304.2	12718.3	17724.489999999998	20063.34	15977.66	18022.890000000007	20825.83	16202.92
EC:4.3.1.14	3-aminobutyryl-CoA ammonia-lyase	845.0	1721.5	1297.67	1290.0	1029.5	1050.5	701.5	1119.5	1142.5	680.0	1009.0	948.0	1340.0	997.0	1223.5	1315.5	1062.5	1316.5
EC:4.3.1.15	Diaminopropionate ammonia-lyase	809.5	1227.5	988.6	1553.5	1291.0	1185.3	562.4	733.8	629.5	638.83	1005.2	830.5	920.5	1007.7	986.0	847.4	1231.0	838.6700000000002
EC:4.3.1.17	L-serine ammonia-lyase	13923.67	14136.83	16733.03	17223.63	17457.4	16460.68	9167.38	12466.9	15068.53	12151.25	11576.45	12637.74	15538.5	17336.27	13930.0	15021.22	16349.5	14361.46
EC:4.3.1.18	D-serine ammonia-lyase	3846.87	2840.5	4436.66	5014.83	6022.17	5130.940000000001	2394.27	2798.9	3871.61	3177.73	3105.2	3236.27	3905.83	4744.37	3471.83	3429.45	4249.76	3724.08
EC:4.3.1.19	Threonine ammonia-lyase	36138.38	38768.49	41626.22	42606.42	42871.55	41035.62	26903.38	33505.959999999985	37328.52	30078.96	35118.64	34479.73	42737.48	46311.92	40305.74	42998.73	46409.83	39615.30000000002
EC:4.3.1.2	Methylaspartate ammonia-lyase	67.0	43.0	0.0	12.0	4.0	75.0	68.0	64.0	42.0	34.0	71.0	85.0	19.0	25.0	44.0	36.0	88.0	53.0
EC:4.3.1.23	Tyrosine ammonia-lyase	334.0	959.0	774.6700000000002	372.0	580.0	412.0	342.0	436.0	342.0	212.0	401.0	460.0	813.0	542.0	470.0	808.0	372.0	510.0
EC:4.3.1.24	Phenylalanine ammonia-lyase	50.0	43.0	14.0	0.0	11.0	84.0	68.0	80.0	55.0	46.0	56.0	95.0	19.0	44.0	22.0	14.0	83.0	19.0
EC:4.3.1.3	Histidine ammonia-lyase	18823.92	21036.33	23945.46	22875.91	23626.72	22675.05	12469.94	17309.1	21834.04	17152.33	16836.4	17163.14	22448.820000000003	24661.009999999995	19558.41	23209.509999999995	24040.08	20039.95
EC:4.3.1.4	Formimidoyltetrahydrofolate cyclodeaminase	95.5	113.0	73.0	59.0	68.0	59.0	181.5	171.5	129.0	81.0	148.5	157.5	138.0	161.5	194.0	188.0	106.0	145.5
EC:4.3.1.7	Ethanolamine ammonia-lyase	9563.34	8082.0	11840.22	11538.86	13279.0	12884.82	5109.940000000001	6446.2	10376.08	7945.0	7552.7	7549.34	9623.16	11802.14	9110.5	10167.16	9914.82	8824.720000000001
EC:4.3.2.1	Argininosuccinate lyase	16472.95	17819.660000000003	20867.67	20421.9	19656.58	19465.82	13776.62	17416.78	18430.64	14339.54	16282.570000000003	17065.260000000002	19977.49	21019.79	19417.25	20095.17	20459.93	19604.670000000006
EC:4.3.2.2	Adenylosuccinate lyase	15391.45	16534.16	18774.7	18148.9	18354.28	18016.42	12854.52	15813.48	17330.04	13536.04	14927.570000000003	15823.46	18715.99	20232.79	18220.75	18432.57	19102.93	17853.570000000003
EC:4.3.2.3	Ureidoglycolate lyase	2526.67	2215.33	3584.68	3560.76	4789.42	3464.3	1621.24	2632.3	2354.01	2586.59	2805.65	2871.34	2005.42	3076.87	2311.75	2837.5200000000004	3527.74	2544.59
EC:4.3.3.2	Strictosidine synthase	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0
EC:4.3.3.6	Pyridoxal 5'-phosphate synthase (glutamine hydrolyzing)	8181.16	14259.0	11138.53	11579.6	6154.92	8700.74	8452.9	11648.7	12060.96	8429.779999999999	9370.0	10254.26	13985.07	11939.84	12265.66	13344.38	12652.5	11809.32
EC:4.3.3.7	4-hydroxy-tetrahydrodipicolinate synthase	37952.5	41197.16000000002	47635.53	46435.15	47000.24000000001	44501.95	28927.35	37221.08	41502.34	33138.64	36739.02	37451.610000000015	42887.9	47464.14	41686.99	46290.33	48126.43	41270.960000000014
EC:4.3.99.3	7-carboxy-7-deazaguanine synthase	2190.45	1962.83	2261.45	2684.32	2437.95	2819.0	2342.94	2295.4	2309.25	2349.79	2222.9	3108.4700000000007	1826.42	2008.2	2373.09	2294.5	2196.85	2319.8
EC:4.4.1.1	Cystathionine gamma-lyase	5729.42	5853.41	6767.88	6964.02	6278.05	7234.15	3850.29	4405.38	6741.66	4922.75	4954.620000000001	5437.38	6348.33	6587.42	5721.42	6452.88	5934.42	5992.84
EC:4.4.1.11	Methionine gamma-lyase	4263.5	5379.25	7280.22	6439.0	5872.63	4762.12	3752.85	4820.05	5692.9	4186.5	4215.25	4704.55	5146.5	5492.75	4943.0	5530.6	5496.34	5144.5
EC:4.4.1.15	D-cysteine desulfhydrase	1537.5	2551.66	2472.15	2121.27	1359.05	2163.36	1470.84	1885.6	1603.24	1708.1699999999996	1622.15	1785.14	2036.09	1550.7	1992.59	2142.640000000001	2570.25	2076.75
EC:4.4.1.16	Selenocysteine lyase	10771.9	13384.66	15035.17	13468.22	12240.43	12842.25	10235.52	13201.98	14109.47	10297.61	11649.62	12117.96	14372.16	14512.29	13973.5	14561.72	14681.78	13744.28
EC:4.4.1.19	Phosphosulfolactate synthase	531.0	502.0	1086.0	526.0	191.0	438.0	668.5	735.0	861.0	701.0	667.0	596.5	652.0	637.0	829.5	868.0	598.0	899.0
EC:4.4.1.2	Homocysteine desulfhydrase	184.0	150.0	191.8	134.0	74.3	128.4	505.37	238.8	333.4	356.0	145.0	642.3	58.0	31.0	86.0	92.6	70.0	121.0
EC:4.4.1.21	S-ribosylhomocysteine lyase	212.0	373.0	136.65	182.8	96.3	230.92	579.4399999999998	263.40000000000003	350.4	396.83	246.2	699.3	92.75	67.2	135.0	93.0	88.0	213.0
EC:4.4.1.22	S-(hydroxymethyl)glutathione synthase	988.0	1042.0	1535.0	1542.0	1835.0	1439.0	557.0	742.0	763.0	759.0	1041.2	963.0	815.0	1295.0	845.0	984.8	1173.0	967.0
EC:4.4.1.24	(2R)-sulfolactate sulfo-lyase	2197.34	804.0	1364.66	1874.0	2499.34	1307.34	1005.34	1262.0	1173.68	1361.34	1435.9999999999998	1067.34	2124.0	2987.34	1488.6600000000005	1599.3	2359.98	1867.68
EC:4.4.1.25	L-cysteate sulfo-lyase	280.0	254.0	252.0	275.0	233.0	281.5	159.0	209.5	201.0	102.5	228.5	259.0	218.0	172.5	216.0	259.0	281.5	208.0
EC:4.4.1.5	Lactoylglutathione lyase	21901.88	17721.41	23915.550000000007	25160.73	29610.33	26202.5	14789.64	15311.179999999997	19562.45	16441.77	18142.82	19163.590000000004	20339.08	25132.63	20494.74	21565.25	23058.65	20309.69
EC:4.4.1.8	Cystathionine beta-lyase	12511.12	12235.33	16437.43	15990.78	16363.92	14363.96	9700.77	12317.8	14065.65	11110.29	11272.85	12323.94	13740.66	15251.91	13175.91	14137.31	13819.0	13783.430000000002
EC:4.6.1.1	Adenylate cyclase	22998.56	23966.23	27614.44	28192.69	29405.87	29906.29	16661.22	20446.62	22198.54	17901.620000000006	22354.67	21550.03	24083.79	27198.54	23540.26	25208.68	27735.73	23537.11
EC:4.6.1.12	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase	16313.79	16465.83	18098.36	18698.73	19522.120000000006	18395.26	12383.19	14415.98	16225.38	12799.04	14915.070000000003	15568.63	18470.16	20860.29	17736.079999999998	18992.21	19329.26	17197.079999999998
EC:4.6.1.13	Phosphatidylinositol diacylglycerol-lyase	91.0	55.0	18.4	23.0	22.4	46.2	79.8	96.4	167.2	130.0	94.0	129.4	63.0	45.0	83.0	82.8	54.0	91.0
EC:4.6.1.2	Guanylate cyclase	4.5	12.0	0.0	0.0	15.0	18.0	0.0	42.5	3.5	1.5	4.5	0.0	0.0	13.5	16.5	5.5	0.0	0.0
EC:4.7.1.1	Alpha-D-ribose 1-methylphosphonate 5-phosphate C-P-lyase	2110.5	1970.5	2908.6	2484.33	2584.5	2545.8	1750.9	1995.3	1583.7	1721.33	2077.2	2286.0	1416.5	1877.7	1935.5	2087.9	2142.0	1948.27
EC:4.99.1.1	Ferrochelatase	15014.12	15835.49	18538.58	17879.4	17995.75	17577.149999999998	12474.12	15231.61	16908.11	13260.68	14673.74	15216.42	17998.91	19725.12	17692.420000000002	18109.16	18524.94	17433.910000000003
EC:4.99.1.3	Sirohydrochlorin cobaltochelatase	8125.17	6763.75	8624.74	9040.83	11186.67	9975.18	5156.8600000000015	5448.25	8187.55	5916.5	6526.25	6575.92	9297.82	10795.76	8003.49	8672.64	9487.32	7642.6100000000015
EC:4.99.1.4	Sirohydrochlorin ferrochelatase	9368.78	12023.33	12366.84	11525.070000000003	9376.91	10961.65	9049.12	10945.95	11442.73	9397.37	9960.9	11228.1	11280.83	11413.62	11747.92	12354.69	11785.6	11698.96
EC:4.99.1.5	Aliphatic aldoxime dehydratase	33.5	12.0	28.5	19.0	28.33	126.0	21.0	104.5	0.0	63.0	0.0	89.0	20.0	11.0	34.0	28.0	21.0	0.0
EC:5.1.1.1	Alanine racemase	16648.200000000004	17944.410000000003	20203.02	20052.800000000007	19668.33	19875.87	13538.02	16752.38	18667.86	14335.12	15846.97	17006.510000000002	20059.99	21965.49	19392.33	19732.29	20198.93	19137.820000000003
EC:5.1.1.13	Aspartate racemase	7512.42	7611.0	9913.81	9710.41	11040.57	10132.79	4349.97	5250.9	6957.66	5704.25	6362.75	6200.07	7722.58	9067.67	7111.83	7987.45	8632.66	7076.700000000002
EC:5.1.1.17	Isopenicillin-N epimerase	1471.6699999999996	1772.0	1617.5	1457.0	1289.67	1558.17	1070.67	1587.0	2614.84	1605.67	1537.5	1451.17	1742.0	1786.67	1770.83	2208.65	1776.4899999999998	1636.17
EC:5.1.1.18	Serine racemase	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	37.0	21.0	12.0	0.0
EC:5.1.1.3	Glutamate racemase	13766.7	14935.16	17125.36	17096.65	16942.28	16352.56	11419.79	14202.98	15625.13	12403.26	13136.320000000003	13999.96	17188.82	18676.29	16131.58	16510.239999999998	17315.1	15784.99
EC:5.1.1.4	Proline racemase	1517.5	2581.25	1777.15	1786.5	1213.4	1647.2	1137.55	1531.15	2329.7	1641.5	1613.25	1657.65	2171.5	2042.75	1969.0	2650.8	2466.17	1587.5
EC:5.1.1.7	Diaminopimelate epimerase	15264.62	16354.66	18738.03	18035.4	18241.45	17923.75	12749.19	15659.98	17242.71	13372.54	14878.24	15655.79	18278.16	20136.12	18021.42	18364.73	18801.44	17769.410000000003
EC:5.1.1.8	4-hydroxyproline epimerase	2431.0	1777.0	3172.08	2802.43	3146.25	2674.17	1195.5	1796.5	2464.5	1977.66	1911.75	1589.0	1885.08	2171.5	1917.92	2044.33	2505.92	2057.92
EC:5.1.2.2	Mandelate racemase	1281.0	748.0	753.0	826.0	1200.0	878.0	674.0	812.0	640.0	641.0	864.0	745.0	1079.0	1371.0	809.0	773.0	1142.0	1046.0
EC:5.1.2.3	3-hydroxybutyryl-CoA epimerase	9215.45	10089.08	10365.0	10017.12	9800.73	10071.68	7446.22	9653.35	10027.85	7974.98	9179.8	8680.92	10517.92	11299.15	10646.34	11971.6	11129.94	10640.05
EC:5.1.3.1	Ribulose-phosphate 3-epimerase	15911.87	16979.91	19959.03	19016.9	19113.78	18503.34	13342.63	16281.98	17957.33	14032.96	15486.32	16336.38	19365.24	20987.459999999995	18886.58	19297.47	19691.67	18787.34
EC:5.1.3.10	CDP-paratose 2-epimerase	795.1700000000002	1123.5	969.0	889.0	632.6700000000002	932.33	781.17	854.0	1356.84	805.17	904.84	959.33	1110.0	1026.67	1197.33	1090.65	1195.3299999999995	987.17
EC:5.1.3.13	dTDP-4-dehydrorhamnose 3,5-epimerase	17685.95	18512.910000000003	22514.35	21417.06	21973.77	19766.34	13940.03	18190.26	20002.57	15234.76	17355.289999999994	16796.700000000004	21928.820000000003	23611.34	20512.08	21435.58	22904.430000000004	21293.840000000004
EC:5.1.3.14	UDP-N-acetylglucosamine 2-epimerase (non-hydrolyzing)	13383.33	14274.16	16453.489999999998	16573.55	17189.96	16359.72	9836.62	11814.98	14089.15	11362.86	11696.57	12578.79	15979.24	17273.62	14091.17	14469.97	16383.42	14074.83
